row_label_raw,row_label_full,Chỉ tiêuItems,Năm 2020FY2020,Năm 2019FY2019,Tỷ lệ tăng (%)% growth,numeric__Năm 2020FY2020,numeric__Năm 2019FY2019,numeric__Tỷ lệ tăng (%)% growth
"Lợi nhuận sau thuế (riêng lẻ, tỷ đồng)Profit after tax (separate, in VND trillion)","Lợi nhuận sau thuế (riêng lẻ, tỷ đồng)Profit after tax (separate, in VND trillion)","Lợi nhuận sau thuế (riêng lẻ, tỷ đồng)Profit after tax (separate, in VND trillion)",4.160,3.473,20%,4160.0,3473.0,0.2
"Lợi nhuận sau thuế (hợp nhất, tỷ đồng)Profit after tax (consolidated, in VND trillion)","Lợi nhuận sau thuế (hợp nhất, tỷ đồng)Profit after tax (consolidated, in VND trillion)","Lợi nhuận sau thuế (hợp nhất, tỷ đồng)Profit after tax (consolidated, in VND trillion)",4.647,4.020,16%,4647.0,4020.0,0.16
