row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,432.346,907.579,1.339.925,432346.0,907579.0,1339925.0
Số trích lập trong năm,Số trích lập trong năm,Số trích lập trong năm,969.770,168.050,1.137.820,969770.0,168050.0,1137820.0
Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,Số dự phòng đã sử dụng để xử lý rủi ro trong năm,(853.003),-,(853.003),-853003.0,,-853003.0
Số cuối năm,Số cuối năm,Số cuối năm,549.113,1.075.629,1.624.742,549113.0,1075629.0,1624742.0
