row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,12.213,61.869,12213.0,61869.0
Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,Cam kết giao dịch hối đoái,120.100.877,77.375.402,120100877.0,77375402.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,6.868.263,6.981.635,6868263.0,6981635.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,5.482.778,6.570.181,5482778.0,6570181.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,107.749.836,63.823.586,107749836.0,63823586.0
Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,Cam kết trong nghiệp vụ thư tín dụng,5.465.773,4.975.700,5465773.0,4975700.0
- Thư tín dụng trả ngay,- Thư tín dụng trả ngay,- Thư tín dụng trả ngay,840.408,1.338.185,840408.0,1338185.0
- Thư tín dụng trả chậm,- Thư tín dụng trả chậm,- Thư tín dụng trả chậm,4.625.365,3.637.515,4625365.0,3637515.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,7.438.393,4.610.343,7438393.0,4610343.0
- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,- Cam kết bảo lãnh thanh toán,4.639.052,2.876.646,4639052.0,2876646.0
- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,- Cam kết bảo lãnh thực hiện hợp đồng,422.693,546.017,422693.0,546017.0
- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,- Cam kết bảo lãnh dự thầu,128.253,77.131,128253.0,77131.0
- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,- Cam kết bảo lãnh khác,2.248.395,1.110.549,2248395.0,1110549.0
Cam kết khác,Cam kết khác,Cam kết khác,15.414.018,5.019.770,15414018.0,5019770.0
,,,148.431.274,92.043.084,148431274.0,92043084.0
Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,Trừ: Tiền ký quỹ,(361.929),(299.024),-361929.0,-299024.0
Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,Nghĩa vụ nợ tiềm ẩn và các cam kết đưa ra,148.069.345,91.744.060,148069345.0,91744060.0
