row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,97.771.480,"54,83",74.042.414,"50,60",97771480.0,54.83,74042414.0,50.6
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,51.901.680,"29,11",38.574.197,"26,36",51901680.0,29.11,38574197.0,26.36
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,40.570.586,"22,75",29.870.400,"20,42",40570586.0,22.75,29870400.0,20.42
Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty TNHH một thành viên do Nhà nước sở hữu 100% vốn điều lệ,2.168.888,"1,22",1.977.617,"1,35",2168888.0,1.22,1977617.0,1.35
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.675.933,"0,94",1.688.542,"1,15",1675933.0,0.94,1688542.0,1.15
Hộ kinh doanh,Hộ kinh doanh,Hộ kinh doanh,1.105.500,"0,62",1.251.797,"0,86",1105500.0,0.62,1251797.0,0.86
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,139.157,"0,08",335.511,"0,23",139157.0,0.08,335511.0,0.23
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,96.207,"0,05",133.472,"0,09",96207.0,0.05,133472.0,0.09
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,54.465,"0,03",66.895,"0,05",54465.0,0.03,66895.0,0.05
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,34.124,"0,02",6.815,-,34124.0,0.02,6815.0,
Khác,Khác,Khác,24.940,"0,01",137.168,"0,09",24940.0,0.01,137168.0,0.09
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,80.551.612,"45,17",72.281.964,"49,40",80551612.0,45.17,72281964.0,49.4
,,,178.323.092,"100,00",146.324.378,"100,00",178323092.0,100.0,146324378.0,100.0
