row_label_raw,row_label_full,col_0,Số đầu nămTriệu đồng,Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng
Đã niêm yết,Đã niêm yết,Đã niêm yết,2.808.096,1.114.332,2808096.0,1114332.0
Chưa niêm yết,Chưa niêm yết,Chưa niêm yết,9.670.149,3.536.656,9670149.0,3536656.0
,,,12.478.245,4.650.988,12478245.0,4650988.0
