row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,549.113,1.075.629,1.624.742,549113.0,1075629.0,1624742.0
Số trích lập trong năm,Số trích lập trong năm,Số trích lập trong năm,1.498.104,206.730,1.704.834,1498104.0,206730.0,1704834.0
Số dự phòng đã sử dụng để xử lý rủi rotrong năm,Số dự phòng đã sử dụng để xử lý rủi rotrong năm,Số dự phòng đã sử dụng để xử lý rủi rotrong năm,(1.394.140),-,(1.394.140),-1394140.0,,-1394140.0
Số cuối năm,Số cuối năm,Số cuối năm,653.077,1.282.359,1.935.436,653077.0,1282359.0,1935436.0
