row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,360.415.626.457,224.105.449.963,360415626457.0,224105449963.0
Tam ứng lợi nhuận được chia từ hợp tác kinh doanh,Tam ứng lợi nhuận được chia từ hợp tác kinh doanh,Tam ứng lợi nhuận được chia từ hợp tác kinh doanh,116.288.584.457,77.186.043.598,116288584457.0,77186043598.0
Thu hồi vốn nhân rõi tử công ty con,Thu hồi vốn nhân rõi tử công ty con,Thu hồi vốn nhân rõi tử công ty con,91.154.153.576,31.654.153.576,91154153576.0,31654153576.0
"Lệ phí trước bạ, phí bảo trì chung cư","Lệ phí trước bạ, phí bảo trì chung cư","Lệ phí trước bạ, phí bảo trì chung cư",64.649.068.187,50.043.227.956,64649068187.0,50043227956.0
"Phải trả chi phí đến bù, giải tỏa","Phải trả chi phí đến bù, giải tỏa","Phải trả chi phí đến bù, giải tỏa",32.477.783.890,36.228.655.209,32477783890.0,36228655209.0
Nhận đặt cọc từ khách hàng,Nhận đặt cọc từ khách hàng,Nhận đặt cọc từ khách hàng,20.550.000.000,-,20550000000.0,
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",5.867.927.500,6.087.907.500,5867927500.0,6087907500.0
Khác,Khác,Khác,29.428.108.847,22.905.462.124,29428108847.0,22905462124.0
Dài hạn,Dài hạn,Dài hạn,19.600.000.000,-,19600000000.0,
Nhận góp vốn từ Hợp tác Kinh doanh các dự án bất động sản,Nhận góp vốn từ Hợp tác Kinh doanh các dự án bất động sản,Nhận góp vốn từ Hợp tác Kinh doanh các dự án bất động sản,19.600.000.000,-,19600000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,380.015.626.457,224.105.449.963,380015626457.0,224105449963.0
Trong đó:Các bên khác,Trong đó:Các bên khác,Trong đó:Các bên khác,288.861.472.881,192.451.296.387,288861472881.0,192451296387.0
Các bên liên quan (TM số 30),Các bên liên quan (TM số 30),Các bên liên quan (TM số 30),91.154.153.576,31.654.153.576,91154153576.0,31654153576.0
