row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
DIC Số 1,DIC Số 1,DIC Số 1,Công ty con,Chi phí xây dựngCho vayCung cấp dịch vụ,254.413.762.011-,201.645.592.61527.500.000.0004.039.730.962,,,,2.01645592615275e+32
DIC Số 4,DIC Số 4,DIC Số 4,Công tyliên kết,Chi phí xây dựngChuyển nhượngquyền sử dụng đấtChuyển nhượngcổ phần,183.425.628.50226.988.339.9459.144.142.000,201.811.025.455--,,,1.834256285022699e+32,
DIG Thủy Cung,DIG Thủy Cung,DIG Thủy Cung,Công ty con,Góp vốn,-,67.250.000.000,,,,67250000000.0
DIC Số 2,DIC Số 2,DIC Số 2,Công ty con,Chi phí xây dựngCho vay,129.837.094.532-,72.876.880.28611.300.000.000,,,,7.2876880286113e+21
