row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,52.271.249.035,57.547.658.002,52271249035.0,57547658002.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,48.701.599.971,53.260.712.630,48701599971.0,53260712630.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,347.636.363,1.972.934.462,347636363.0,1972934462.0
Chi phí khác,Chi phí khác,Chi phí khác,3.222.012.701,2.314.010.910,3222012701.0,2314010910.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,109.998.967.395,109.230.534.140,109998967395.0,109230534140.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,44.224.465.869,47.425.747.326,44224465869.0,47425747326.0
Chi phí giao tế,Chi phí giao tế,Chi phí giao tế,19.424.307.108,29.930.363.000,19424307108.0,29930363000.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,4.253.614.079,3.843.890.731,4253614079.0,3843890731.0
Chi phí khác,Chi phí khác,Chi phí khác,42.096.580.339,28.030.533.083,42096580339.0,28030533083.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,162.270.216.430,166.778.192.142,162270216430.0,166778192142.0
