row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,193.321.275.085,193321275085.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,234.156.032.907,234156032907.0
