row_label_raw,row_label_full,col_0,Bảng cân đối kế toán riêng,Bảng cân đối kế toán riêng_1,Báo cáo kết quả hoạt động kinh doanh riêng,Báo cáo kết quả hoạt động kinh doanh riêng_1,numeric__Bảng cân đối kế toán riêng,numeric__Bảng cân đối kế toán riêng_1,numeric__Báo cáo kết quả hoạt động kinh doanh riêng,numeric__Báo cáo kết quả hoạt động kinh doanh riêng_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,2.302.446.294,12.352.884.544,(10.050.438.250),(1.879.731.043),2302446294.0,12352884544.0,-10050438250.0,-1879731043.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,14.347.792.714,37.498.959.182,(23.151.166.468),23.119.590.888,14347792714.0,37498959182.0,-23151166468.0,23119590888.0
Các khoản dự phòng,Các khoản dự phòng,Các khoản dự phòng,12.704.668.012,8.945.284.906,3.759.383.106,2.220.847.348,12704668012.0,8945284906.0,3759383106.0,2220847348.0
Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,1.135.161.780,68.118.757,1.067.043.023,(1.842.355.992),1135161780.0,68118757.0,1067043023.0,-1842355992.0
Khác,Khác,Khác,2.486.663.461,5.546.794.231,(3.060.130.770),2.910.373.788,2486663461.0,5546794231.0,-3060130770.0,2910373788.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,32.976.732.261,64.412.041.620,,,32976732261.0,64412041620.0,,
(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(Chi phí) thu nhập thuế TNDN hoãn lại,(31.435.309.359),24.528.724.989,,,-31435309359.0,24528724989.0
