row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Sở Tài chính Tỉnh Nghệ An (*),Ngắn hạn > Sở Tài chính Tỉnh Nghệ An (*),Sở Tài chính Tỉnh Nghệ An (*),25.000.000.000,-,25000000000.0,
Bên khác,Ngắn hạn > Bên khác,Bên khác,400.000.000,400.000.000,400000000.0,400000000.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Bên liên quan (Thuyết minh số 28),Dài hạn > Bên liên quan (Thuyết minh số 28),Bên liên quan (Thuyết minh số 28),74.974.967.200,-,74974967200.0,
Sở Tài chính Tỉnh Nghệ An (*),Dài hạn > Sở Tài chính Tỉnh Nghệ An (*),Sở Tài chính Tỉnh Nghệ An (*),-,25.000.000.000,,25000000000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,100.374.967.200,25.400.000.000,100374967200.0,25400000000.0
