row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 646.321.802.328,Số đầu nămVND > 409.383.776.817,numeric__Số cuối nămVND > 646.321.802.328,numeric__Số đầu nămVND > 409.383.776.817
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,216.654.597.606,611.798.983.600,216654597606.0,611798983600.0
Từ nằm thứ ba đến năm thứ năm,Từ nằm thứ ba đến năm thứ năm,Từ nằm thứ ba đến năm thứ năm,649.963.792.818,545.840.907.138,649963792818.0,545840907138.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,291.485.655.269,412.566.809.968,291485655269.0,412566809968.0
,,,1.804.425.848.021,1.979.590.477.523,1804425848021.0,1979590477523.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay và nợ ngắn hạn),(646.321.802.328),(409.383.776.817),-646321802328.0,-409383776817.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,1.158.104.045.693,1.570.206.700.706,1158104045693.0,1570206700706.0
