row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
1.,1.,1.,Doanh thu bán hàng và cung cấp dịch vụ,01,,2.849.118.315.696,2.960.874.212.087,,1.0,,2849118315696.0,2960874212087.0
2.,2.,2.,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01),10,23,2.849.118.315.696,2.960.874.212.087,,10.0,23.0,2849118315696.0,2960874212087.0
3.,3.,3.,Giá vốn hàng bán và cung cấp dịch vụ,11,24,2.254.258.831.685,2.485.325.639.373,,11.0,24.0,2254258831685.0,2485325639373.0
4.,4.,4.,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),20,,594.859.484.011,475.548.572.714,,20.0,,594859484011.0,475548572714.0
5.,5.,5.,Doanh thu hoạt động tài chính,21,26,250.929.979.526,159.295.653.381,,21.0,26.0,250929979526.0,159295653381.0
6.,6.,6.,Chi phí tài chính,22,27,44.205.439.109,43.801.243.096,,22.0,27.0,44205439109.0,43801243096.0
,,,- Trong đó: Chi phí lãi vay,23,,70.499.734.766,56.952.082.352,,23.0,,70499734766.0,56952082352.0
7.,7.,7.,Chi phí quản lý doanh nghiệp,26,28,67.523.598.223,101.742.346.847,,26.0,28.0,67523598223.0,101742346847.0
8.,8.,8.,Lợi nhuận thuần từ hoạt động kinh doanh (30=20+(21-22)-26),30,,734.060.426.205,489.300.636.152,,30.0,,734060426205.0,489300636152.0
9.,9.,9.,Thu nhập khác,31,,2.423.863.538,89.707.151.149,,31.0,,2423863538.0,89707151149.0
10.,10.,10.,Chi phí khác,32,,981.238.676,276.690.000,,32.0,,981238676.0,276690000.0
11.,11.,11.,Lợi nhuận khác (40=31-32),40,29,1.442.624.862,89.430.461.149,,40.0,29.0,1442624862.0,89430461149.0
12.,12.,12.,Tổng lợi nhuận kế toán trước thuế (50=30+40),50,,735.503.051.067,578.731.097.301,,50.0,,735503051067.0,578731097301.0
13.,13.,13.,Chi phí thuế thu nhập doanh nghiệp hiện hành,51,30,113.817.322.013,91.874.522.557,,51.0,30.0,113817322013.0,91874522557.0
14.,14.,14.,(Thu nhập)/chi phí thuế thu nhập doanh nghiệp hoãn lại,52,13,(6.320.606.706),3.625.425.456,,52.0,13.0,-6320606706.0,3625425456.0
15.,15.,15.,Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50-51-52),60,,628.006.335.760,483.231.149.288,,60.0,,628006335760.0,483231149288.0
