row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > VNDGiá trịcó thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > VNDGiá trịcó thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > VNDGiá trịcó thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > VNDGiá trịcó thể thu hồi
Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,,,,
Công ty Cổ phần Vận tải Quốc Việt,Đối tượng nợ > Công ty Cổ phần Vận tải Quốc Việt,Công ty Cổ phần Vận tải Quốc Việt,14.341.523.812,-,14.152.032.624,-,14341523812.0,,14152032624.0,
Công ty Cổ phần Vận tải biển Anh Vũ,Đối tượng nợ > Công ty Cổ phần Vận tải biển Anh Vũ,Công ty Cổ phần Vận tải biển Anh Vũ,3.107.173.553,-,3.107.173.553,932.152.066,3107173553.0,,3107173553.0,932152066.0
"Vitol Asia Pte., Ltd","Đối tượng nợ > Vitol Asia Pte., Ltd","Vitol Asia Pte., Ltd",2.027.392.800,-,2.030.461.950,-,2027392800.0,,2030461950.0,
Đối tượng khác,Đối tượng nợ > Đối tượng khác,Đối tượng khác,1.257.845.681,-,1.259.749.859,-,1257845681.0,,1259749859.0,
,,,20.733.935.846,-,20.549.417.986,932.152.066,20733935846.0,,20549417986.0,932152066.0
