row_label_raw,row_label_full,col_0,Dự phòng,Chỉ phí trích trước,Khác,Tổng,numeric__Dự phòng,numeric__Chỉ phí trích trước,numeric__Khác,numeric__Tổng
,,,VND,VND,VND,VND,,,,
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,569.003.342,5.691.909.745,19.407.448.671,25.668.361.758,569003342.0,5691909745.0,19407448671.0,25668361758.0
Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm trước,Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm trước,Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm trước,9.082.996.658,6.010.971.415,(18.719.393.529),(3.625.425.456),9082996658.0,6010971415.0,-18719393529.0,-3625425456.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,9.652.000.000,11.702.881.160,688.055.142,22.042.936.302,9652000000.0,11702881160.0,688055142.0,22042936302.0
Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm nay,Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm nay,Ghi nhận/(hoàn nhập) vào kết quả hoạt động kinh doanh trong năm nay,1.502.756.028,4.891.230.322,(73.379.644),6.320.606.706,1502756028.0,4891230322.0,-73379644.0,6320606706.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,11.154.756.028,16.594.111.482,614.675.498,28.363.543.008,11154756028.0,16594111482.0,614675498.0,28363543008.0
