row_label_raw,row_label_full,Ông Phạm Việt Anh,Tổng Giám đốc,numeric__Tổng Giám đốc
Bà Nguyễn Linh Giang,Bà Nguyễn Linh Giang,Bà Nguyễn Linh Giang,Phó Tổng Giám đốc,
Ông Mai Thế Toàn,Ông Mai Thế Toàn,Ông Mai Thế Toàn,Phó Tổng Giám đốc,
Ông Nguyễn Đình Thanh,Ông Nguyễn Đình Thanh,Ông Nguyễn Đình Thanh,Phó Tổng Giám đốc,
Ông Nguyễn Quốc Thịnh,Ông Nguyễn Quốc Thịnh,Ông Nguyễn Quốc Thịnh,Phó Tổng Giám đốc,
Ông Nguyễn Duyên Hiểu,Ông Nguyễn Duyên Hiểu,Ông Nguyễn Duyên Hiểu,Phó Tổng Giám đốc,
Ông Nguyễn Viết Long,Ông Nguyễn Viết Long,Ông Nguyễn Viết Long,Phó Tổng Giám đốc,
