row_label_raw,row_label_full,col_0,31/12/2022Giá gốcVND,1/1/2022Giá gốcVND,numeric__31/12/2022Giá gốcVND,numeric__1/1/2022Giá gốcVND
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,386.803.398.564,538.196.220.121,386803398564.0,538196220121.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,18.170.102.020,21.871.269.968,18170102020.0,21871269968.0
,,,404.973.500.584,560.067.490.089,404973500584.0,560067490089.0
