row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2022 VND > -,Số phát sinh VND > 173.893.931.277,Số đã nộp/cấn trừ VND > (151.681.304.701),Chuyển sang thuế phải thu VND > -,31/12/2022 VND > 22.212.626.576,numeric__1/1/2022 VND > -,numeric__Số phát sinh VND > 173.893.931.277,numeric__Số đã nộp/cấn trừ VND > (151.681.304.701),numeric__Chuyển sang thuế phải thu VND > -,numeric__31/12/2022 VND > 22.212.626.576
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,4.507.626.405,28.810.016.173,(34.231.184.381),913.541.803,-,4507626405.0,28810016173.0,-34231184381.0,913541803.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,177.934.890,6.094.173.115,(5.461.493.471),-,810.614.534,177934890.0,6094173115.0,-5461493471.0,,810614534.0
"Thuế tài nguyên Các loại thuế, phí khác","Thuế tài nguyên Các loại thuế, phí khác","Thuế tài nguyên Các loại thuế, phí khác",8.763.866.280,95.941.272.960,(98.754.341.400),-,5.950.797.840,8763866280.0,95941272960.0,-98754341400.0,,5950797840.0
,,,-,14.236.397.655,(14.236.397.655),-,-,,14236397655.0,-14236397655.0,,
,,,13.449.427.575,318.975.791.180,(304.364.721.608),913.541.803,28.974.038.950,13449427575.0,318975791180.0,-304364721608.0,913541803.0,28974038950.0
