row_label_raw,row_label_full,col_0,Trong nước VND,Nước ngoài VND,Tổng VND,numeric__Trong nước VND,numeric__Nước ngoài VND,numeric__Tổng VND
Năm kết thúc ngày30 tháng 9 năm 2023,Năm kết thúc ngày30 tháng 9 năm 2023,Năm kết thúc ngày30 tháng 9 năm 2023,Năm kết thúc ngày30 tháng 9 năm 2023,Năm kết thúc ngày30 tháng 9 năm 2023,Năm kết thúc ngày30 tháng 9 năm 2023,,,
Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,18.623.830.014.222(16.617.116.086.809),13.026.830.942.428(11.972.902.780.197),31.650.660.956.650(28.590.018.867.006),,,
Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn > Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,2.006.713.927.413,1.053.928.162.231,3.060.642.089.644,2006713927413.0,1053928162231.0,3060642089644.0
Năm kết thúc ngày30 tháng 9 năm 2022,Năm kết thúc ngày30 tháng 9 năm 2022,Năm kết thúc ngày30 tháng 9 năm 2022,Năm kết thúc ngày30 tháng 9 năm 2022,Năm kết thúc ngày30 tháng 9 năm 2022,Năm kết thúc ngày30 tháng 9 năm 2022,,,
Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,24.718.845.662.520(22.730.547.636.903),24.991.790.288.947(22.041.397.152.808),49.710.635.951.467(44.771.944.789.711),,,
Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn > Doanh thu thuầnGiá vốn,Doanh thu thuầnGiá vốn,1.988.298.025.617,2.950.393.136.139,4.938.691.161.756,1988298025617.0,2950393136139.0,4938691161756.0
