row_label_raw,row_label_full,col_0,30/9/2023 > Số ngày quá hạn,30/9/2023 > Giá gốc VND,30/9/2023 > Dự phòng VND,30/9/2023 > Giá trị có thể thu hồi VND,1/10/2022 > Số ngày quá hạn,1/10/2022 > Giá gốc VND,1/10/2022 > Dự phòng VND,1/10/2022 > Giá trị có thể thu hồi VND,numeric__30/9/2023 > Số ngày quá hạn,numeric__30/9/2023 > Giá gốc VND,numeric__30/9/2023 > Dự phòng VND,numeric__30/9/2023 > Giá trị có thể thu hồi VND,numeric__1/10/2022 > Số ngày quá hạn,numeric__1/10/2022 > Giá gốc VND,numeric__1/10/2022 > Dự phòng VND,numeric__1/10/2022 > Giá trị có thể thu hồi VND
Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,,,,,,,,
Công ty Cổ phần Tư vấn Thương mại Xây Dương Mê Kông,Nợ quá hạn > Công ty Cổ phần Tư vấn Thương mại Xây Dương Mê Kông,Công ty Cổ phần Tư vấn Thương mại Xây Dương Mê Kông,-,-,-,-,Trên 4 năm,1.648.743.436,(1.648.743.436),-,,,,,,1648743436.0,-1648743436.0,
Công ty TNHH Hải Thủy Công ty TNHH Thép Xây Dụng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,Nợ quá hạn > Công ty TNHH Hải Thủy Công ty TNHH Thép Xây Dụng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,Công ty TNHH Hải Thủy Công ty TNHH Thép Xây Dụng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,-,-,-,-,Trên 6 năm,1.545.000.625,(1.545.000.625),-,,,,,,1545000625.0,-1545000625.0,
Công ty TNHH Hải Thủy Công ty TNHH Thép Xây Dụng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,Nợ quá hạn > Công ty TNHH Hải Thủy Công ty TNHH Thép Xây Dụng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,Công ty TNHH Hải Thủy Công ty TNHH Thép Xây Dụng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,-,-,-,-,Trên 3 năm,1.243.508.106,(1.243.508.106),-,,,,,,1243508106.0,-1243508106.0,
Công ty TNHH Hải Thủy Công ty TNHH Thép Xây Dụng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,Nợ quá hạn > Công ty TNHH Hải Thủy Công ty TNHH Thép Xây Dụng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,Công ty TNHH Hải Thủy Công ty TNHH Thép Xây Dụng Hiệp Loan Doanh nghiệp tư nhân Hoàng Thái,-,-,-,-,Trên 6 năm,1.023.359.294,(1.023.359.294),-,,,,,,1023359294.0,-1023359294.0,
Các khách hàng khác,Nợ quá hạn > Các khách hàng khác,Các khách hàng khác,Từ 6 tháng đến dưới 2 năm,13.351.403.607,(11.758.169.201),1.593.234.406,Từ 2 đến trên 5 năm,8.246.557.128,(8.246.557.128),-,,13351403607.0,-11758169201.0,1593234406.0,,8246557128.0,-8246557128.0,
,,,,13.351.403.607,(11.758.169.201),1.593.234.406,,13.707.168.589,(13.707.168.589),-,,13351403607.0,-11758169201.0,1593234406.0,,13707168589.0,-13707168589.0,
