row_label_raw,row_label_full,col_0,30/9/2023Giá gốc/Số cókhả năng trả nợVND,1/10/2022Giá gốc/Số cókhả năng trả nợVND,numeric__30/9/2023Giá gốc/Số cókhả năng trả nợVND,numeric__1/10/2022Giá gốc/Số cókhả năng trả nợVND
Win Faith Trading Limited,Win Faith Trading Limited,Win Faith Trading Limited,1.060.712.721.850,-,1060712721850.0,
Công ty TNHH Gang Thép Hung Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang Thép Hung Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang Thép Hung Nghiệp Formosa Hà Tĩnh,215.321.324.077,484.333.050.520,215321324077.0,484333050520.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,1.609.138.146.788,555.381.594.658,1609138146788.0,555381594658.0
,,,2.885.172.192.715,1.039.714.645.178,2885172192715.0,1039714645178.0
