row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2023VND,30/9/2022VND,,
Chi phí nguyên vật liệu bao gồm trong chi phí sản xuất,Chi phí nguyên vật liệu bao gồm trong chi phí sản xuất,Chi phí nguyên vật liệu bao gồm trong chi phí sản xuất,25.751.153.670.467,39.321.166.757.145,25751153670467.0,39321166757145.0
Chi phí nhân công và nhân viên,Chi phí nhân công và nhân viên,Chi phí nhân công và nhân viên,977.190.273.062,1.392.802.608.806,977190273062.0,1392802608806.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,1.130.700.951.016,1.159.936.099.089,1130700951016.0,1159936099089.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,1.908.865.750.638,3.271.112.972.379,1908865750638.0,3271112972379.0
Chi phí khác,Chi phí khác,Chi phí khác,905.250.083.597,1.168.310.371.154,905250083597.0,1168310371154.0
