row_label_raw,row_label_full,Bên cho vay > ▪ Ngân hàng TMCP Công thương Việt Nam – Chi nhánh KCN Bình Dương > ▪ Ngân hàng TMCP Ngoại thương Việt Nam – Chi nhánh Nam Bình Dương > ▪ Ngân hàng TNHH MTV HSBC (Việt Nam) > ▪ Ngân hàng TNHH MTV UOB Việt Nam,Thuyết minh > (i) > (ii) > (iii) > (iv),Loại tiền > VND > USD > VND > USD > VND,30/9/2023 VND > 1.625.599.905.996 > - > 1.100.416.059.001 > -,1/10/2022 VND > 67.760.505.201 > 1.299.533.881.430 > 1.338.014.916.558 > 151.710.297.416 > 421.607.418.953 > 266.930.131.158,numeric__Thuyết minh > (i) > (ii) > (iii) > (iv),numeric__Loại tiền > VND > USD > VND > USD > VND,numeric__30/9/2023 VND > 1.625.599.905.996 > - > 1.100.416.059.001 > -,numeric__1/10/2022 VND > 67.760.505.201 > 1.299.533.881.430 > 1.338.014.916.558 > 151.710.297.416 > 421.607.418.953 > 266.930.131.158
▪ Ngân Hàng Đại Chứng TNHH Kasikornbank – Chi Nhánh Thành Phố Hồ Chí Minh,▪ Ngân Hàng Đại Chứng TNHH Kasikornbank – Chi Nhánh Thành Phố Hồ Chí Minh,▪ Ngân Hàng Đại Chứng TNHH Kasikornbank – Chi Nhánh Thành Phố Hồ Chí Minh,(v),VND,177.770.837.441,-,,,177770837441.0,
▪ Ngân hàng TMCP Công Thương Việt Nam – Chi nhánh Nghệ An,▪ Ngân hàng TMCP Công Thương Việt Nam – Chi nhánh Nghệ An,▪ Ngân hàng TMCP Công Thương Việt Nam – Chi nhánh Nghệ An,(vi),VND,-,90.000.000.000,,,,90000000000.0
▪ Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Bà Rịa - Vũng Tàu,▪ Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Bà Rịa - Vũng Tàu,▪ Ngân hàng TMCP Công thương Việt Nam – Chi nhánh Bà Rịa - Vũng Tàu,(vii),VND,32.557.721.520,-,,,32557721520.0,
,,,,,2.936.344.523.958,3.635.557.150.716,,,2936344523958.0,3635557150716.0
