row_label_raw,row_label_full,col_0,30/9/2023Giá gốc/Số cókhả năng trả nợVND,1/10/2022Giá gốc/Số cókhả năng trả nợVND,numeric__30/9/2023Giá gốc/Số cókhả năng trả nợVND,numeric__1/10/2022Giá gốc/Số cókhả năng trả nợVND
Các công ty thuộc sở hữu của Chủ tịch Tập đoàn,Các công ty thuộc sở hữu của Chủ tịch Tập đoàn,Các công ty thuộc sở hữu của Chủ tịch Tập đoàn,Các công ty thuộc sở hữu của Chủ tịch Tập đoàn,Các công ty thuộc sở hữu của Chủ tịch Tập đoàn,,
Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Các công ty thuộc sở hữu của Chủ tịch Tập đoàn > Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty TNHH Tập đoàn Đầu tư Hoa Sen,5.468.309.878,3.670.024.946,5468309878.0,3670024946.0
Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Các công ty thuộc sở hữu của Chủ tịch Tập đoàn > Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,Công ty TNHH Một Thành Viên Đầu tư Hoa Sen Nghệ An,4.124.658.536,4.350.064.783,4124658536.0,4350064783.0
