row_label_raw,row_label_full,col_0,Năm kết thúc ngày,Năm kết thúc ngày_1,numeric__Năm kết thúc ngày,numeric__Năm kết thúc ngày_1
,,,30/9/2023VND,30/9/2022VND,,
Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,,
Thành phẩm đã bán,Tổng giá vốn hàng bán của: > Thành phẩm đã bán,Thành phẩm đã bán,13.603.191.775.437,20.323.022.949.353,13603191775437.0,20323022949353.0
Hàng hóa đã bán,Tổng giá vốn hàng bán của: > Hàng hóa đã bán,Hàng hóa đã bán,15.570.568.607.068,23.925.122.178.748,15570568607068.0,23925122178748.0
Dịch vụ cung cấp và giá vốn khác,Tổng giá vốn hàng bán của: > Dịch vụ cung cấp và giá vốn khác,Dịch vụ cung cấp và giá vốn khác,14.499.141.167,15.015.516.269,14499141167.0,15015516269.0
(Hoàn nhập)/trích lập dự phòng giảm giá hàng tồn kho,Tổng giá vốn hàng bán của: > (Hoàn nhập)/trích lập dự phòng giảm giá hàng tồn kho,(Hoàn nhập)/trích lập dự phòng giảm giá hàng tồn kho,(598.240.656.666),508.784.145.341,-598240656666.0,508784145341.0
,,,28.590.018.867.006,44.771.944.789.711,28590018867006.0,44771944789711.0
