row_label_raw,row_label_full,Khoản vay 1 (i) > Khoản vay 2 (ii) > Khoản vay 3 (iii),Loại tiền > USD > VND,"Lãi suất năm > 4% > 7% > 6,8%",Năm đáo hạn > 2017 > 2019 > 2025,31/12/2015 VND > 9.556.960.000 > 10.000.000.000 > 405.032.021.728,1/1/2015 VND > 9.060.880.000 > -,numeric__Loại tiền > USD > VND,"numeric__Lãi suất năm > 4% > 7% > 6,8%",numeric__Năm đáo hạn > 2017 > 2019 > 2025,numeric__31/12/2015 VND > 9.556.960.000 > 10.000.000.000 > 405.032.021.728,numeric__1/1/2015 VND > 9.060.880.000 > -
,,,,,,424.588.981.728,9.060.880.000,,,,424588981728.0,9060880000.0
Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,(7.012.140.000),-,,,,-7012140000.0,
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,417.576.841.728,9.060.880.000,,,,417576841728.0,9060880000.0
