row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2015VND > 1.892.954.643,Số phải nộptrong nămVND > 109.554.501.318,Số đã nộp/đã được khấu trừtrong nămVND > (110.373.476.044),31/12/2015VND > 1.073.979.917,numeric__1/1/2015VND > 1.892.954.643,numeric__Số phải nộptrong nămVND > 109.554.501.318,numeric__Số đã nộp/đã được khấu trừtrong nămVND > (110.373.476.044),numeric__31/12/2015VND > 1.073.979.917
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,16.768.213.812,69.438.195.679,(72.398.180.449),13.808.229.042,16768213812.0,69438195679.0,-72398180449.0,13808229042.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.186.006.959,3.251.324.842,(4.042.625.428),394.706.373,1186006959.0,3251324842.0,-4042625428.0,394706373.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,7.209.731.979,51.118.710.324,(54.490.037.510),3.838.404.793,7209731979.0,51118710324.0,-54490037510.0,3838404793.0
,,,27.056.907.393,233.362.732.163,(241.304.319.431),19.115.320.125,27056907393.0,233362732163.0,-241304319431.0,19115320125.0
