row_label_raw,row_label_full,col_0,Chi phí đất trả trước VND,Công cụ và dụng cụ VND,Chi phí khác VND,Tổng cộng VND,numeric__Chi phí đất trả trước VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,454.008.975.825,23.606.004.827,15.174.443.385,492.789.424.037,454008975825.0,23606004827.0,15174443385.0,492789424037.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,22.563.993.292,25.133.106.851,6.398.276.721,54.095.376.864,22563993292.0,25133106851.0,6398276721.0,54095376864.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(18.796.024.507),(29.925.379.056),(10.737.014.525),(59.458.418.088),-18796024507.0,-29925379056.0,-10737014525.0,-59458418088.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,457.776.944.610,18.813.732.622,10.835.705.581,487.426.382.813,457776944610.0,18813732622.0,10835705581.0,487426382813.0
