row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"")","Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"")","Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"")","Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"")","Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"")",,
– Dự án Ehome 3,"Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"") > – Dự án Ehome 3",– Dự án Ehome 3,112.542.714.427,65.343.248.106,112542714427.0,65343248106.0
– Dự án Ehome 4,"Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"") > – Dự án Ehome 4",– Dự án Ehome 4,26.045.130.000,11.319.015.473,26045130000.0,11319015473.0
Khoản vốn nhận từ nhà đầu tư vào HDHTKD,"Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"") > Khoản vốn nhận từ nhà đầu tư vào HDHTKD",Khoản vốn nhận từ nhà đầu tư vào HDHTKD,104.968.306.716,273.464.094.961,104968306716.0,273464094961.0
Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,"Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"") > Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng",Khoản phải trả kinh phí bảo trì duy tu bảo dưỡng,51.681.142.811,38.072.369.714,51681142811.0,38072369714.0
Phải trả tiền mượn từ cá nhân,"Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"") > Phải trả tiền mượn từ cá nhân",Phải trả tiền mượn từ cá nhân,17.160.000.000,17.160.000.000,17160000000.0,17160000000.0
Khác,"Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"") > Khác",Khác,14.697.366.257,8.523.714.022,14697366257.0,8523714022.0
TỔNG CỘNG,"Phải trả lợi nhuận hợp đồng hợp tác kinh doanh (""HDHTKD"") > TỔNG CỘNG",TỔNG CỘNG,327.094.660.211,413.882.442.276,327094660211.0,413882442276.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Ký quỹ thuê văn phòng,Dài hạn > Ký quỹ thuê văn phòng,Ký quỹ thuê văn phòng,2.453.549.515,2.363.900.000,2453549515.0,2363900000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,329.548.209.726,416.246.342.276,329548209726.0,416246342276.0
Trong đó :,Trong đó :,Trong đó :,Trong đó :,Trong đó :,,
Phải trả khác,Trong đó : > Phải trả khác,Phải trả khác,91.268.750.247,99.103.182.174,91268750247.0,99103182174.0
Phải trả bên liên quan (Thuyết minh số 27),Trong đó : > Phải trả bên liên quan (Thuyết minh số 27),Phải trả bên liên quan (Thuyết minh số 27),238.279.459.479,317.143.160.102,238279459479.0,317143160102.0
