row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VNDTổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VNDTổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,400.398.971.604,244.000.000.000,644.398.971.604,400398971604.0,244000000000.0,644398971604.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,740.856.402.900,-,740.856.402.900,740856402900.0,,740856402900.0
Tiền chỉ trả nợ gốc,Tiền chỉ trả nợ gốc,Tiền chỉ trả nợ gốc,(161.661.080.848),(144.000.000.000),(305.661.080.848),-161661080848.0,-144000000000.0,-305661080848.0
Cần cử công nợ,Cần cử công nợ,Cần cử công nợ,(22.536.947.656),-,(22.536.947.656),-22536947656.0,,-22536947656.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,(309.490.741),(309.490.741),,-309490741.0,-309490741.0
Số cuối năm,Số cuối năm,Số cuối năm,957.057.346.000,99.690.509.259,1.056.747.855.259,957057346000.0,99690509259.0,1056747855259.0
