row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Vay ngắn hạn từ cá nhân (Thuyết minh số 18.1),Ngắn hạn > Vay ngắn hạn từ cá nhân (Thuyết minh số 18.1),Vay ngắn hạn từ cá nhân (Thuyết minh số 18.1),56.052.601.000,57.211.614.000,56052601000.0,57211614000.0
Vay ngắn hạn từ bên liên quan(Thuyết minh số 18.1 và 27),Ngắn hạn > Vay ngắn hạn từ bên liên quan(Thuyết minh số 18.1 và 27),Vay ngắn hạn từ bên liên quan(Thuyết minh số 18.1 và 27),28.000.000.000,62.166.612.604,28000000000.0,62166612604.0
Vay ngắn hạn từ ngân hàng (Thuyết minh số 18.1),Ngắn hạn > Vay ngắn hạn từ ngân hàng (Thuyết minh số 18.1),Vay ngắn hạn từ ngân hàng (Thuyết minh số 18.1),13.000.000.000,13.750.000.000,13000000000.0,13750000000.0
Vay dài hạn đến hạn trả (Thuyết minh số 18.2),Ngắn hạn > Vay dài hạn đến hạn trả (Thuyết minh số 18.2),Vay dài hạn đến hạn trả (Thuyết minh số 18.2),97.743.358.000,29.322.000.000,97743358000.0,29322000000.0
Nợ trái phiếu đến hạn trả,Ngắn hạn > Nợ trái phiếu đến hạn trả,Nợ trái phiếu đến hạn trả,99.690.509.259,94.000.000.000,99690509259.0,94000000000.0
,,,294.486.468.259,256.450.226.604,294486468259.0,256450226604.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Vay dài hạn từ ngân hàng(Thuyết minh số 18.2),Dải hạn > Vay dài hạn từ ngân hàng(Thuyết minh số 18.2),Vay dài hạn từ ngân hàng(Thuyết minh số 18.2),402.004.745.000,267.270.745.000,402004745000.0,267270745000.0
Vay dài hạn đến hạn trả,Dải hạn > Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,97.743.358.000,29.322.000.000,97743358000.0,29322000000.0
Vay dài hạn,Dải hạn > Vay dài hạn,Vay dài hạn,304.261.387.000,237.948.745.000,304261387000.0,237948745000.0
Trái phiếu phát hành (Thuyết minh số 18.3),Dải hạn > Trái phiếu phát hành (Thuyết minh số 18.3),Trái phiếu phát hành (Thuyết minh số 18.3),99.690.509.259,244.000.000.000,99690509259.0,244000000000.0
Nợ dài hạn đến hạn trả,Dải hạn > Nợ dài hạn đến hạn trả,Nợ dài hạn đến hạn trả,99.690.509.259,94.000.000.000,99690509259.0,94000000000.0
Nợ dài hạn,Dải hạn > Nợ dài hạn,Nợ dài hạn,-,150.000.000.000,,150000000000.0
Vay dài hạn từ bên liên quan(Thuyết minh số 18.2 và 27),Dải hạn > Vay dài hạn từ bên liên quan(Thuyết minh số 18.2 và 27),Vay dài hạn từ bên liên quan(Thuyết minh số 18.2 và 27),458.000.000.000,-,458000000000.0,
,,,762.261.387.000,387.948.745.000,762261387000.0,387948745000.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,1.056.747.855.259,644.398.971.604,1056747855259.0,644398971604.0
