row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2023 VND,2022 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2023 VND,numeric__2022 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,28,184.836.676.879.800,224.697.987.526.319,1.0,28.0,184836676879800.0,224697987526319.0
Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,11,29,182.495.466.573.998,223.609.617.634.063,11.0,29.0,182495466573998.0,223609617634063.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,2.341.210.305.802,1.088.369.892.256,20.0,,2341210305802.0,1088369892256.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,30,3.519.207.916.677,2.601.421.304.207,21.0,30.0,3519207916677.0,2601421304207.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,31,766.066.796.226,757.674.671.799,22.0,31.0,766066796226.0,757674671799.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,349.017.906.899,218.164.856.021,23.0,,349017906899.0,218164856021.0
Chi phí bán hàng và quản lý doanh nghiệp,Chi phí bán hàng và quản lý doanh nghiệp,Chi phí bán hàng và quản lý doanh nghiệp,25,32,2.503.555.574.955,2.162.006.167.589,25.0,32.0,2503555574955.0,2162006167589.0
Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 25),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 25),Lợi nhuận thuần từ hoạt động kinh doanh (30 = 20 + 21 - 22 - 25),30,,2.590.795.851.298,770.110.357.075,30.0,,2590795851298.0,770110357075.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,33,80.915.877.028,69.027.337.057,31.0,33.0,80915877028.0,69027337057.0
Chi phí khác,Chi phí khác,Chi phí khác,32,34,48.180.183.418,33.031.040.007,32.0,34.0,48180183418.0,33031040007.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,32.735.693.610,35.996.297.050,40.0,,32735693610.0,35996297050.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,2.623.531.544.908,806.106.654.125,50.0,,2623531544908.0,806106654125.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,36,370.472.907.378,18.218.644.872,51.0,36.0,370472907378.0,18218644872.0
Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,Chi phí/(lợi ích) thuế TNDN hoãn lại,52,36,76.574.180.160,(75.136.240.606),52.0,36.0,76574180160.0,-75136240606.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),60,,2.176.484.457.370,863.024.249.859,60.0,,2176484457370.0,863024249859.0
