row_label_raw,row_label_full,Chỉ tiêu,Mã số,Thuyết minh,Năm 2022 VND,Năm 2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__Năm 2022 VND,numeric__Năm 2021 VND
1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,1. Doanh thu bán hàng và cung cấp dịch vụ,01,25,5.428.383.793.955,6.072.709.987.708,1.0,25.0,5428383793955.0,6072709987708.0
2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,2. Các khoản giảm trừ doanh thu,02,25,128.272.857,8.563.112.865,2.0,25.0,128272857.0,8563112865.0
3. Doanh thu thuần bán hàng và cung cấp dịch vụ,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,10,,5.428.255.521.098,6.064.146.874.843,10.0,,5428255521098.0,6064146874843.0
4. Giá vốn hàng bán,4. Giá vốn hàng bán,4. Giá vốn hàng bán,11,26,3.756.411.721.396,4.635.305.614.807,11.0,26.0,3756411721396.0,4635305614807.0
5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,20,,1.671.843.799.702,1.428.841.260.036,20.0,,1671843799702.0,1428841260036.0
6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,6. Doanh thu hoạt động tài chính,21,27,3.556.748.402.817,227.472.182.555,21.0,27.0,3556748402817.0,227472182555.0
7. Chi phí tài chính,7. Chi phí tài chính,7. Chi phí tài chính,22,28,904.793.301.070,755.938.154.237,22.0,28.0,904793301070.0,755938154237.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,661.433.510.941,719.467.784.611,23.0,,661433510941.0,719467784611.0
"8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết","8. Phần lãi hoặc lỗ trong công ty liên doanh, liên kết",24,,277.426.119.952,142.422.257.476,24.0,,277426119952.0,142422257476.0
9. Chi phí bán hàng,9. Chi phí bán hàng,9. Chi phí bán hàng,25,29,90.503.170,1.589.890.572,25.0,29.0,90503170.0,1589890572.0
10. Chi phí quản lý doanh nghiệp,10. Chi phí quản lý doanh nghiệp,10. Chi phí quản lý doanh nghiệp,26,29,2.359.106.398.167,329.799.245.153,26.0,29.0,2359106398167.0,329799245153.0
11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Lợi nhuận thuần từ hoạt động kinh doanh,11. Lợi nhuận thuần từ hoạt động kinh doanh,30,,2.242.028.120.064,711.408.410.105,30.0,,2242028120064.0,711408410105.0
12. Thu nhập khác,12. Thu nhập khác,12. Thu nhập khác,31,30,41.950.988.470,70.543.063.030,31.0,30.0,41950988470.0,70543063030.0
13. Chi phí khác,13. Chi phí khác,13. Chi phí khác,32,31,108.082.182.262,67.624.320.500,32.0,31.0,108082182262.0,67624320500.0
14. Lợi nhuận khác,14. Lợi nhuận khác,14. Lợi nhuận khác,40,,(66.131.193.792),2.918.742.530,40.0,,-66131193792.0,2918742530.0
15. Tổng lợi nhuận kế toán trước thuế,15. Tổng lợi nhuận kế toán trước thuế,15. Tổng lợi nhuận kế toán trước thuế,50,,2.175.896.926.272,714.327.152.635,50.0,,2175896926272.0,714327152635.0
16. Chi phí thuế TNDN hiện hành,16. Chi phí thuế TNDN hiện hành,16. Chi phí thuế TNDN hiện hành,51,,334.846.215.803,123.086.499.760,51.0,,334846215803.0,123086499760.0
17. Chi phí thuế TNDN hoãn lại,17. Chi phí thuế TNDN hoãn lại,17. Chi phí thuế TNDN hoãn lại,52,,24.534.466.191,1.914.365.865,52.0,,24534466191.0,1914365865.0
18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,60,,1.816.516.244.278,589.326.287.010,60.0,,1816516244278.0,589326287010.0
19. Lợi nhuận sau thuế của công ty mẹ,19. Lợi nhuận sau thuế của công ty mẹ,19. Lợi nhuận sau thuế của công ty mẹ,61,,1.521.499.883.561,361.552.968.227,61.0,,1521499883561.0,361552968227.0
20. Lợi nhuận sau thuế của cổ đông không kiểm soát,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,62,,295.016.360.717,227.773.318.783,62.0,,295016360717.0,227773318783.0
21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,21. Lãi cơ bản trên cổ phiếu,70,32,3.375,796,70.0,32.0,3375.0,796.0
22. Lãi suy giảm trên cổ phiếu,22. Lãi suy giảm trên cổ phiếu,22. Lãi suy giảm trên cổ phiếu,71,33,3.375,796,71.0,33.0,3375.0,796.0
