row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
a) Các khoản chi phí quản lý doanh nghiệp,a) Các khoản chi phí quản lý doanh nghiệp,a) Các khoản chi phí quản lý doanh nghiệp,2.359.106.398.167,329.799.245.153,2359106398167.0,329799245153.0
- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,- Chi phí nhân viên quản lý,222.272.430.277,202.846.929.182,222272430277.0,202846929182.0
- Chi phí vật liệu quản lý,- Chi phí vật liệu quản lý,- Chi phí vật liệu quản lý,9.703.748.235,8.830.311.585,9703748235.0,8830311585.0
- Chi phí đồ dùng văn phòng,- Chi phí đồ dùng văn phòng,- Chi phí đồ dùng văn phòng,5.283.063.875,5.767.482.050,5283063875.0,5767482050.0
- Chi phí khấu hao Tài sản cố định,- Chi phí khấu hao Tài sản cố định,- Chi phí khấu hao Tài sản cố định,9.103.434.505,11.860.296.468,9103434505.0,11860296468.0
"- Thuế, phí và lệ phí","- Thuế, phí và lệ phí","- Thuế, phí và lệ phí",6.119.178.728,5.578.873.193,6119178728.0,5578873193.0
- Chi phí dự phòng,- Chi phí dự phòng,- Chi phí dự phòng,1.864.330.657.268,(62.551.783.022),1864330657268.0,-62551783022.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,29.850.142.671,30.050.724.391,29850142671.0,30050724391.0
- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,212.443.742.608,127.416.411.306,212443742608.0,127416411306.0
b) Các khoản chi phí bán hàng,b) Các khoản chi phí bán hàng,b) Các khoản chi phí bán hàng,90.503.170,1.589.890.572,90503170.0,1589890572.0
- Chi phí nhân viên,- Chi phí nhân viên,- Chi phí nhân viên,-,962.900.430,,962900430.0
"- Chi phí dụng cụ, đồ dùng","- Chi phí dụng cụ, đồ dùng","- Chi phí dụng cụ, đồ dùng",-,429.923.563,,429923563.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,-,121.496.925,,121496925.0
- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,- Chi phí bằng tiền khác,90.503.170,75.569.654,90503170.0,75569654.0
Cộng,Cộng,Cộng,2.359.196.901.337,331.389.135.725,2359196901337.0,331389135725.0
