row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước(Trình bày lại),numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước(Trình bày lại)
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,29.986.659,58.123.335,29986659.0,58123335.0
Giá vốn hàng bán tại siêu thị và các chuỗi bán lẻ,Giá vốn hàng bán tại siêu thị và các chuỗi bán lẻ,Giá vốn hàng bán tại siêu thị và các chuỗi bán lẻ,25.519.168,17.275.724,25519168.0,17275724.0
Giá vốn hoạt động sản xuất,Giá vốn hoạt động sản xuất,Giá vốn hoạt động sản xuất,14.239.688,802.017,14239688.0,802017.0
"Giá vốn cung cấp dịch vụ khách sạn, du lịch, vui chơi giải trí và các dịch vụ liên quan","Giá vốn cung cấp dịch vụ khách sạn, du lịch, vui chơi giải trí và các dịch vụ liên quan","Giá vốn cung cấp dịch vụ khách sạn, du lịch, vui chơi giải trí và các dịch vụ liên quan",8.904.029,8.596.421,8904029.0,8596421.0
Giá vốn cho thuê bất động sản đầu tư và cung cấp các dịch vụ liên quan,Giá vốn cho thuê bất động sản đầu tư và cung cấp các dịch vụ liên quan,Giá vốn cho thuê bất động sản đầu tư và cung cấp các dịch vụ liên quan,3.138.052,2.720.446,3138052.0,2720446.0
Giá vốn cung cấp dịch vụ bệnh viện và các dịch vụ liên quan,Giá vốn cung cấp dịch vụ bệnh viện và các dịch vụ liên quan,Giá vốn cung cấp dịch vụ bệnh viện và các dịch vụ liên quan,2.965.732,2.698.670,2965732.0,2698670.0
Giá vốn cung cấp dịch vụ giáo dục và các dịch vụ liên quan,Giá vốn cung cấp dịch vụ giáo dục và các dịch vụ liên quan,Giá vốn cung cấp dịch vụ giáo dục và các dịch vụ liên quan,1.754.895,1.369.404,1754895.0,1369404.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,5.976.574,1.357.709,5976574.0,1357709.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,92.484.797,92.943.726,92484797.0,92943726.0
