row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Tiền gửi ngân hàng có kỳ hạn,Tiền gửi ngân hàng có kỳ hạn,Tiền gửi ngân hàng có kỳ hạn,515,1.830.000,515.0,1830000.0
Trái phiếu dài hạn (i),Trái phiếu dài hạn (i),Trái phiếu dài hạn (i),284.680,169.680,284680.0,169680.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,285.195,1.999.680,285195.0,1999680.0
