row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước(Trình bày lại),numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước(Trình bày lại)
Thu nhập khác,Thu nhập khác,Thu nhập khác,832.187,778.971,832187.0,778971.0
"Lãi từ thanh lý, nhượng bán tài sản cố định","Lãi từ thanh lý, nhượng bán tài sản cố định","Lãi từ thanh lý, nhượng bán tài sản cố định",99.598,227.184,99598.0,227184.0
Tiền phạt thu được,Tiền phạt thu được,Tiền phạt thu được,176.005,255.177,176005.0,255177.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,556.584,296.610,556584.0,296610.0
Chi phí khác,Chi phí khác,Chi phí khác,951.169,493.550,951169.0,493550.0
"Lỗ từ thanh lý, nhượng bán tài sản cố định","Lỗ từ thanh lý, nhượng bán tài sản cố định","Lỗ từ thanh lý, nhượng bán tài sản cố định",320.337,196.281,320337.0,196281.0
Các khoản phạt,Các khoản phạt,Các khoản phạt,275.002,181.467,275002.0,181467.0
Chi phí khác,Chi phí khác,Chi phí khác,355.830,115.802,355830.0,115802.0
(Lỗ)/LỢI NHUẬN KHÁC THUÀN,(Lỗ)/LỢI NHUẬN KHÁC THUÀN,(Lỗ)/LỢI NHUẬN KHÁC THUÀN,(118.982),285.421,-118982.0,285421.0
