row_label_raw,row_label_full,Năm trước > Số đầu năm,Vốn cổ phần đã phát hành > 26.377.079,Thặng dư vốn cổ phần > 2.651.165,Vốn khác của chủ sở hữu > -,Cổ phiếu quỹ > (2.974.924),Quỹ khác thuộc vốn chủ sở hữu > 37.845,Lợi nhuận sau thuế chưa phân phối > 5.583.085,Lợi ích của cổ đông không kiểm soát > 20.882.760,Đơn vị tính: triệu VND Tổng cộng > 52.557.010,numeric__Vốn cổ phần đã phát hành > 26.377.079,numeric__Thặng dư vốn cổ phần > 2.651.165,numeric__Vốn khác của chủ sở hữu > -,numeric__Cổ phiếu quỹ > (2.974.924),numeric__Quỹ khác thuộc vốn chủ sở hữu > 37.845,numeric__Lợi nhuận sau thuế chưa phân phối > 5.583.085,numeric__Lợi ích của cổ đông không kiểm soát > 20.882.760,numeric__Đơn vị tính: triệu VND Tổng cộng > 52.557.010
- Phát hành cổ phiếu ưu đãi,- Phát hành cổ phiếu ưu đãi,- Phát hành cổ phiếu ưu đãi,840.000,8.276.981,-,-,-,-,-,9.116.981,840000.0,8276981.0,,,,,,9116981.0
- Lợi nhuận thuần trong năm (Trình bày lại),- Lợi nhuận thuần trong năm (Trình bày lại),- Lợi nhuận thuần trong năm (Trình bày lại),-,-,-,-,-,3.823.739,2.414.154,6.237.893,,,,,,3823739.0,2414154.0,6237893.0
- Trích quỹ khác,- Trích quỹ khác,- Trích quỹ khác,-,-,-,-,5.000,(5.000),-,-,,,,,5000.0,-5000.0,,
- Chia cổ tức bằng cổ phiếu,- Chia cổ tức bằng cổ phiếu,- Chia cổ tức bằng cổ phiếu,5.539.133,-,7.235.206,-,-,(12.774.339),-,-,5539133.0,,7235206.0,,,-12774339.0,,
- Mua công ty con mới (Trình bày lại),- Mua công ty con mới (Trình bày lại),- Mua công ty con mới (Trình bày lại),-,-,-,-,-,-,3.653.680,3.653.680,,,,,,,3653680.0,3653680.0
- Chuyển nhượng công ty con các công ty con hiện hữu không mất kiểm soát,- Chuyển nhượng công ty con các công ty con hiện hữu không mất kiểm soát,- Chuyển nhượng công ty con các công ty con hiện hữu không mất kiểm soát,-,-,-,-,-,-,(240.503),(240.503),,,,,,,-240503.0,-240503.0
- Gộp vốn từ cổ đông không kiểm soát,- Gộp vốn từ cổ đông không kiểm soát,- Gộp vốn từ cổ đông không kiểm soát,-,514.755,-,-,-,8.515.523,4.247.919,13.278.197,,514755.0,,,,8515523.0,4247919.0,13278197.0
- Cổ tức bởi các công ty con chia cho cổ đông không kiểm soát,- Cổ tức bởi các công ty con chia cho cổ đông không kiểm soát,- Cổ tức bởi các công ty con chia cho cổ đông không kiểm soát,-,-,-,-,-,-,15.786.278,15.786.278,,,,,,,15786278.0,15786278.0
Số cuối năm (Trình bày lại),Số cuối năm (Trình bày lại),Số cuối năm (Trình bày lại),32.756.212,11.442.901,7.235.206,(2.974.924),42.845,5.143.008,45.521.466,99.166.714,32756212.0,11442901.0,7235206.0,-2974924.0,42845.0,5143008.0,45521466.0,99166714.0
