row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,Vốn đã góp của chủ sở hữu,,
Số đầu năm,Vốn đã góp của chủ sở hữu > Số đầu năm,Số đầu năm,32.756.212,26.377.079,32756212.0,26377079.0
Phát hành cổ phần phổ thông,Vốn đã góp của chủ sở hữu > Phát hành cổ phần phổ thông,Phát hành cổ phần phổ thông,1.552.928,840.000,1552928.0,840000.0
Chia cổ tức bằng cổ phiếu,Vốn đã góp của chủ sở hữu > Chia cổ tức bằng cổ phiếu,Chia cổ tức bằng cổ phiếu,-,5.539.133,,5539133.0
Số cuối năm,Vốn đã góp của chủ sở hữu > Số cuối năm,Số cuối năm,34.309.140,32.756.212,34309140.0,32756212.0
