report_id,table_id,status,raw_shape,clean_shape,numeric_cell_count,quality_score,needs_review,review_reason,error_message
AAA_2015_consolidated,AAA_2015_consolidated_page2_table0,success,7x2,6x5,2,0.333,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page7_table0,success,35x5,34x11,108,0.794,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page8_table0,success,26x5,25x11,78,0.78,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page9_table0,success,24x5,23x11,78,0.848,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page10_table0,success,37x4,36x9,89,0.824,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page12_table0,success,5x5,4x11,8,0.5,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page17_table0,success,7x2,6x5,2,0.333,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page17_table1,success,5x2,4x5,4,1.0,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page20_table0,success,5x3,4x7,8,1.0,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page20_table1,success,5x3,4x7,6,0.75,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page20_table2,success,5x3,4x7,6,0.75,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page20_table3,success,7x3,6x7,10,0.833,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page21_table0,needs_review,3x2,2x5,0,0.0,True,low_numeric_density,
AAA_2015_consolidated,AAA_2015_consolidated_page21_table1,success,22x5,21x11,34,0.405,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page22_table0,needs_review,2x2,0x2,0,0.0,True,no_data_rows,
AAA_2015_consolidated,AAA_2015_consolidated_page22_table1,success,15x8,14x17,64,0.653,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page23_table0,success,12x4,11x9,23,0.697,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page23_table1,success,9x3,8x7,11,0.688,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page24_table0,success,3x3,2x7,4,1.0,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page24_table1,success,10x3,9x7,16,0.889,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page25_table0,needs_review,2x2,0x2,0,0.0,True,no_data_rows,
AAA_2015_consolidated,AAA_2015_consolidated_page25_table1,success,13x5,11x11,24,0.545,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page26_table0,success,13x7,11x15,60,0.909,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page29_table0,success,7x7,5x15,25,0.833,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page30_table0,needs_review,6x3,1x7,2,1.0,True,too_few_rows,
AAA_2015_consolidated,AAA_2015_consolidated_page31_table0,success,16x9,15x19,58,0.483,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page31_table1,needs_review,2x1,1x3,0,0.0,True,low_numeric_density,
AAA_2015_consolidated,AAA_2015_consolidated_page33_table0,success,6x3,5x7,8,0.8,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page33_table1,success,11x3,10x7,10,0.5,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page34_table0,success,9x3,8x7,15,0.938,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page34_table1,success,5x3,4x7,7,0.875,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page34_table2,success,7x3,6x7,9,0.75,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page35_table0,success,5x3,4x7,8,1.0,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page35_table1,success,15x3,14x7,24,0.857,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page35_table2,needs_review,3x3,1x7,2,1.0,True,too_few_rows,
AAA_2015_consolidated,AAA_2015_consolidated_page36_table0,success,7x3,6x7,12,1.0,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page36_table1,success,9x3,8x7,12,0.75,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page37_table0,success,9x3,4x7,2,0.25,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page37_table1,success,4x3,3x7,6,1.0,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page37_table2,success,4x3,3x7,6,1.0,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page38_table0,success,6x3,5x7,10,1.0,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page38_table1,success,12x3,10x7,15,0.75,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page39_table0,success,11x3,10x7,16,0.8,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page41_table0,success,24x4,22x9,40,0.606,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page42_table0,success,5x3,4x7,8,1.0,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page43_table0,success,9x5,7x11,24,0.857,False,,
AAA_2015_consolidated,AAA_2015_consolidated_page43_table1,success,7x5,5x11,15,0.75,False,,
AAA_2015_separate,AAA_2015_separate_page2_table0,success,7x2,6x5,2,0.333,False,,
AAA_2015_separate,AAA_2015_separate_page7_table0,success,35x5,34x11,107,0.787,False,,
AAA_2015_separate,AAA_2015_separate_page8_table0,success,24x5,23x11,73,0.793,False,,
AAA_2015_separate,AAA_2015_separate_page9_table0,success,19x5,18x11,61,0.847,False,,
AAA_2015_separate,AAA_2015_separate_page10_table0,success,38x4,37x9,90,0.811,False,,
AAA_2015_separate,AAA_2015_separate_page11_table0,success,5x5,4x11,8,0.5,False,,
AAA_2015_separate,AAA_2015_separate_page16_table0,success,7x2,6x5,2,0.333,False,,
AAA_2015_separate,AAA_2015_separate_page16_table1,success,5x2,4x5,4,1.0,False,,
AAA_2015_separate,AAA_2015_separate_page19_table0,success,5x3,4x7,8,1.0,False,,
AAA_2015_separate,AAA_2015_separate_page19_table1,success,8x3,7x7,10,0.714,False,,
AAA_2015_separate,AAA_2015_separate_page19_table2,success,5x3,4x7,6,0.75,False,,
AAA_2015_separate,AAA_2015_separate_page19_table3,success,7x3,6x7,10,0.833,False,,
AAA_2015_separate,AAA_2015_separate_page20_table0,success,20x5,19x11,32,0.421,False,,
AAA_2015_separate,AAA_2015_separate_page21_table0,success,15x8,14x17,64,0.653,False,,
AAA_2015_separate,AAA_2015_separate_page22_table0,success,12x4,11x9,22,0.667,False,,
AAA_2015_separate,AAA_2015_separate_page22_table1,success,8x3,7x7,9,0.643,False,,
AAA_2015_separate,AAA_2015_separate_page22_table2,success,10x3,9x7,16,0.889,False,,
AAA_2015_separate,AAA_2015_separate_page23_table0,success,5x7,3x15,10,0.556,False,,
AAA_2015_separate,AAA_2015_separate_page24_table0,needs_review,3x2,2x5,0,0.0,True,low_numeric_density,
AAA_2015_separate,AAA_2015_separate_page24_table1,success,4x7,2x15,8,0.667,False,,
AAA_2015_separate,AAA_2015_separate_page24_table2,needs_review,2x5,1x11,1,0.25,True,too_few_rows,
AAA_2015_separate,AAA_2015_separate_page25_table0,needs_review,2x2,0x2,0,0.0,True,no_data_rows,
AAA_2015_separate,AAA_2015_separate_page25_table1,success,16x5,14x11,28,0.5,False,,
AAA_2015_separate,AAA_2015_separate_page26_table0,success,13x7,11x15,60,0.909,False,,
AAA_2015_separate,AAA_2015_separate_page28_table0,success,8x7,6x15,31,0.861,False,,
AAA_2015_separate,AAA_2015_separate_page29_table0,needs_review,6x3,1x7,2,1.0,True,too_few_rows,
AAA_2015_separate,AAA_2015_separate_page30_table0,success,15x7,14x15,49,0.583,False,,
AAA_2015_separate,AAA_2015_separate_page31_table0,success,6x3,5x7,8,0.8,False,,
AAA_2015_separate,AAA_2015_separate_page31_table1,success,11x3,10x7,10,0.5,False,,
AAA_2015_separate,AAA_2015_separate_page32_table0,success,10x3,9x7,14,0.778,False,,
AAA_2015_separate,AAA_2015_separate_page32_table1,success,5x3,4x7,7,0.875,False,,
AAA_2015_separate,AAA_2015_separate_page32_table2,success,6x3,5x7,9,0.9,False,,
AAA_2015_separate,AAA_2015_separate_page33_table0,success,5x3,4x7,8,1.0,False,,
AAA_2015_separate,AAA_2015_separate_page33_table1,success,15x3,14x7,24,0.857,False,,
AAA_2015_separate,AAA_2015_separate_page33_table2,success,4x3,3x7,6,1.0,False,,
AAA_2015_separate,AAA_2015_separate_page33_table3,success,4x3,2x7,4,1.0,False,,
AAA_2015_separate,AAA_2015_separate_page34_table0,success,16x3,15x7,23,0.767,False,,
AAA_2015_separate,AAA_2015_separate_page34_table1,success,7x3,6x7,12,1.0,False,,
AAA_2015_separate,AAA_2015_separate_page35_table0,success,6x3,5x7,10,1.0,False,,
AAA_2015_separate,AAA_2015_separate_page35_table1,success,12x3,10x7,15,0.75,False,,
AAA_2015_separate,AAA_2015_separate_page36_table0,success,14x3,13x7,22,0.846,False,,
