report_id,ticker,year,report_type,document_name,source_txt_path,file_size_bytes
AAA_2015_consolidated,AAA,2015,consolidated,AAA_financial_statements_2015_consolidated,AAA\2015\AAA_financial_statements_2015_consolidated\AAA_financial_statements_2015_consolidated_extracted.txt,144337
AAA_2015_separate,AAA,2015,separate,AAA_financial_statements_2015_separate,AAA\2015\AAA_financial_statements_2015_separate\AAA_financial_statements_2015_separate_extracted.txt,130769
AAA_2016_consolidated,AAA,2016,consolidated,AAA_financial_statements_2016_consolidated,AAA\2016\AAA_financial_statements_2016_consolidated\AAA_financial_statements_2016_consolidated_extracted.txt,163512
AAA_2016_separate,AAA,2016,separate,AAA_financial_statements_2016_separate,AAA\2016\AAA_financial_statements_2016_separate\AAA_financial_statements_2016_separate_extracted.txt,154929
AAA_2017_consolidated,AAA,2017,consolidated,AAA_financial_statements_2017_consolidated,AAA\2017\AAA_financial_statements_2017_consolidated\AAA_financial_statements_2017_consolidated_extracted.txt,176610
AAA_2017_separate,AAA,2017,separate,AAA_financial_statements_2017_separate,AAA\2017\AAA_financial_statements_2017_separate\AAA_financial_statements_2017_separate_extracted.txt,153818
AAA_2018_consolidated,AAA,2018,consolidated,AAA_financial_statements_2018_consolidated,AAA\2018\AAA_financial_statements_2018_consolidated\AAA_financial_statements_2018_consolidated_extracted.txt,201400
AAA_2018_separate,AAA,2018,separate,AAA_financial_statements_2018_separate,AAA\2018\AAA_financial_statements_2018_separate\AAA_financial_statements_2018_separate_extracted.txt,168904
AAA_2019_consolidated,AAA,2019,consolidated,AAA_financial_statements_2019_consolidated,AAA\2019\AAA_financial_statements_2019_consolidated\AAA_financial_statements_2019_consolidated_extracted.txt,190825
AAA_2019_separate,AAA,2019,separate,AAA_financial_statements_2019_separate,AAA\2019\AAA_financial_statements_2019_separate\AAA_financial_statements_2019_separate_extracted.txt,136551
AAA_2020_consolidated,AAA,2020,consolidated,AAA_financial_statements_2020_consolidated,AAA\2020\AAA_financial_statements_2020_consolidated\AAA_financial_statements_2020_consolidated_extracted.txt,204752
AAA_2020_separate,AAA,2020,separate,AAA_financial_statements_2020_separate,AAA\2020\AAA_financial_statements_2020_separate\AAA_financial_statements_2020_separate_extracted.txt,145901
AAA_2021_consolidated,AAA,2021,consolidated,AAA_financial_statements_2021_consolidated,AAA\2021\AAA_financial_statements_2021_consolidated\AAA_financial_statements_2021_consolidated_extracted.txt,213953
AAA_2021_separate,AAA,2021,separate,AAA_financial_statements_2021_separate,AAA\2021\AAA_financial_statements_2021_separate\AAA_financial_statements_2021_separate_extracted.txt,149219
AAA_2022_consolidated,AAA,2022,consolidated,AAA_financial_statements_2022_consolidated,AAA\2022\AAA_financial_statements_2022_consolidated\AAA_financial_statements_2022_consolidated_extracted.txt,248181
AAA_2022_separate,AAA,2022,separate,AAA_financial_statements_2022_separate,AAA\2022\AAA_financial_statements_2022_separate\AAA_financial_statements_2022_separate_extracted.txt,148649
AAA_2023_consolidated,AAA,2023,consolidated,AAA_financial_statements_2023_consolidated,AAA\2023\AAA_financial_statements_2023_consolidated\AAA_financial_statements_2023_consolidated_extracted.txt,257590
AAA_2023_separate,AAA,2023,separate,AAA_financial_statements_2023_separate,AAA\2023\AAA_financial_statements_2023_separate\AAA_financial_statements_2023_separate_extracted.txt,165235
AAA_2024_consolidated,AAA,2024,consolidated,AAA_financial_statements_2024_consolidated,AAA\2024\AAA_financial_statements_2024_consolidated\AAA_financial_statements_2024_consolidated_extracted.txt,265676
AAA_2024_separate,AAA,2024,separate,AAA_financial_statements_2024_separate,AAA\2024\AAA_financial_statements_2024_separate\AAA_financial_statements_2024_separate_extracted.txt,176665
AAA_2025_consolidated,AAA,2025,consolidated,AAA_financial_statements_2025_consolidated,AAA\2025\AAA_financial_statements_2025_consolidated\AAA_financial_statements_2025_consolidated_extracted.txt,129309
AAA_2025_separate,AAA,2025,separate,AAA_financial_statements_2025_separate,AAA\2025\AAA_financial_statements_2025_separate\AAA_financial_statements_2025_separate_extracted.txt,184158
ABB_2020_consolidated,ABB,2020,consolidated,ABB_financial_statements_2020_consolidated,ABB\2020\ABB_financial_statements_2020_consolidated\ABB_financial_statements_2020_consolidated_extracted.txt,271305
ABB_2020_separate,ABB,2020,separate,ABB_financial_statements_2020_separate,ABB\2020\ABB_financial_statements_2020_separate\ABB_financial_statements_2020_separate_extracted.txt,255485
ABB_2021_consolidated,ABB,2021,consolidated,ABB_financial_statements_2021_consolidated,ABB\2021\ABB_financial_statements_2021_consolidated\ABB_financial_statements_2021_consolidated_extracted.txt,280297
ABB_2021_separate,ABB,2021,separate,ABB_financial_statements_2021_separate,ABB\2021\ABB_financial_statements_2021_separate\ABB_financial_statements_2021_separate_extracted.txt,270442
ABB_2022_consolidated,ABB,2022,consolidated,ABB_financial_statements_2022_consolidated,ABB\2022\ABB_financial_statements_2022_consolidated\ABB_financial_statements_2022_consolidated_extracted.txt,286004
ABB_2022_separate,ABB,2022,separate,ABB_financial_statements_2022_separate,ABB\2022\ABB_financial_statements_2022_separate\ABB_financial_statements_2022_separate_extracted.txt,273580
ABB_2023_consolidated,ABB,2023,consolidated,ABB_financial_statements_2023_consolidated,ABB\2023\ABB_financial_statements_2023_consolidated\ABB_financial_statements_2023_consolidated_extracted.txt,282835
ABB_2023_separate,ABB,2023,separate,ABB_financial_statements_2023_separate,ABB\2023\ABB_financial_statements_2023_separate\ABB_financial_statements_2023_separate_extracted.txt,268971
ABB_2024_consolidated,ABB,2024,consolidated,ABB_financial_statements_2024_consolidated,ABB\2024\ABB_financial_statements_2024_consolidated\ABB_financial_statements_2024_consolidated_extracted.txt,287403
ABB_2024_separate,ABB,2024,separate,ABB_financial_statements_2024_separate,ABB\2024\ABB_financial_statements_2024_separate\ABB_financial_statements_2024_separate_extracted.txt,275906
ABB_2025_consolidated,ABB,2025,consolidated,ABB_financial_statements_2025_consolidated,ABB\2025\ABB_financial_statements_2025_consolidated\ABB_financial_statements_2025_consolidated_extracted.txt,290816
ABB_2025_separate,ABB,2025,separate,ABB_financial_statements_2025_separate,ABB\2025\ABB_financial_statements_2025_separate\ABB_financial_statements_2025_separate_extracted.txt,276285
ACB_2015_consolidated,ACB,2015,consolidated,ACB_financial_statements_2015_consolidated,ACB\2015\ACB_financial_statements_2015_consolidated\ACB_financial_statements_2015_consolidated_extracted.txt,341273
ACB_2015_separate,ACB,2015,separate,ACB_financial_statements_2015_separate,ACB\2015\ACB_financial_statements_2015_separate\ACB_financial_statements_2015_separate_extracted.txt,322177
ACB_2016_consolidated,ACB,2016,consolidated,ACB_financial_statements_2016_consolidated,ACB\2016\ACB_financial_statements_2016_consolidated\ACB_financial_statements_2016_consolidated_extracted.txt,328092
ACB_2016_separate,ACB,2016,separate,ACB_financial_statements_2016_separate,ACB\2016\ACB_financial_statements_2016_separate\ACB_financial_statements_2016_separate_extracted.txt,299285
ACB_2017_consolidated,ACB,2017,consolidated,ACB_financial_statements_2017_consolidated,ACB\2017\ACB_financial_statements_2017_consolidated\ACB_financial_statements_2017_consolidated_extracted.txt,289713
ACB_2017_separate,ACB,2017,separate,ACB_financial_statements_2017_separate,ACB\2017\ACB_financial_statements_2017_separate\ACB_financial_statements_2017_separate_extracted.txt,267244
ACB_2018_consolidated,ACB,2018,consolidated,ACB_financial_statements_2018_consolidated,ACB\2018\ACB_financial_statements_2018_consolidated\ACB_financial_statements_2018_consolidated_extracted.txt,286997
ACB_2018_separate,ACB,2018,separate,ACB_financial_statements_2018_separate,ACB\2018\ACB_financial_statements_2018_separate\ACB_financial_statements_2018_separate_extracted.txt,264816
ACB_2019_consolidated,ACB,2019,consolidated,ACB_financial_statements_2019_consolidated,ACB\2019\ACB_financial_statements_2019_consolidated\ACB_financial_statements_2019_consolidated_extracted.txt,280682
ACB_2019_separate,ACB,2019,separate,ACB_financial_statements_2019_separate,ACB\2019\ACB_financial_statements_2019_separate\ACB_financial_statements_2019_separate_extracted.txt,260030
ACB_2020_consolidated,ACB,2020,consolidated,ACB_financial_statements_2020_consolidated,ACB\2020\ACB_financial_statements_2020_consolidated\ACB_financial_statements_2020_consolidated_extracted.txt,290056
ACB_2020_separate,ACB,2020,separate,ACB_financial_statements_2020_separate,ACB\2020\ACB_financial_statements_2020_separate\ACB_financial_statements_2020_separate_extracted.txt,256278
ACB_2021_consolidated,ACB,2021,consolidated,ACB_financial_statements_2021_consolidated,ACB\2021\ACB_financial_statements_2021_consolidated\ACB_financial_statements_2021_consolidated_extracted.txt,305715
ACB_2021_separate,ACB,2021,separate,ACB_financial_statements_2021_separate,ACB\2021\ACB_financial_statements_2021_separate\ACB_financial_statements_2021_separate_extracted.txt,275270
ACB_2022_consolidated,ACB,2022,consolidated,ACB_financial_statements_2022_consolidated,ACB\2022\ACB_financial_statements_2022_consolidated\ACB_financial_statements_2022_consolidated_extracted.txt,328291
ACB_2022_separate,ACB,2022,separate,ACB_financial_statements_2022_separate,ACB\2022\ACB_financial_statements_2022_separate\ACB_financial_statements_2022_separate_extracted.txt,262626
ACB_2023_consolidated,ACB,2023,consolidated,ACB_financial_statements_2023_consolidated,ACB\2023\ACB_financial_statements_2023_consolidated\ACB_financial_statements_2023_consolidated_extracted.txt,286777
ACB_2023_separate,ACB,2023,separate,ACB_financial_statements_2023_separate,ACB\2023\ACB_financial_statements_2023_separate\ACB_financial_statements_2023_separate_extracted.txt,260001
ACB_2024_consolidated,ACB,2024,consolidated,ACB_financial_statements_2024_consolidated,ACB\2024\ACB_financial_statements_2024_consolidated\ACB_financial_statements_2024_consolidated_extracted.txt,304575
ACB_2024_separate,ACB,2024,separate,ACB_financial_statements_2024_separate,ACB\2024\ACB_financial_statements_2024_separate\ACB_financial_statements_2024_separate_extracted.txt,275013
ACB_2025_consolidated,ACB,2025,consolidated,ACB_financial_statements_2025_consolidated,ACB\2025\ACB_financial_statements_2025_consolidated\ACB_financial_statements_2025_consolidated_extracted.txt,321784
ACB_2025_separate,ACB,2025,separate,ACB_financial_statements_2025_separate,ACB\2025\ACB_financial_statements_2025_separate\ACB_financial_statements_2025_separate_extracted.txt,292698
ACV_2015_consolidated,ACV,2015,consolidated,ACV_financial_statements_2015_consolidated,ACV\2015\ACV_financial_statements_2015_consolidated\ACV_financial_statements_2015_consolidated_extracted.txt,248932
