row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2019triệu đồng,Ngày 31 tháng12 năm 2018triệu đồng,numeric__Ngày 31 tháng12 năm 2019triệu đồng,numeric__Ngày 31 tháng12 năm 2018triệu đồng
Tiền mặt bằng VND,Tiền mặt bằng VND,Tiền mặt bằng VND,7.327.399,5.763.833,7327399.0,5763833.0
Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,922.422,1.211.753,922422.0,1211753.0
Chứng từ có giá trị ngoại tệ,Chứng từ có giá trị ngoại tệ,Chứng từ có giá trị ngoại tệ,-,19.817,,19817.0
Vàng tiền tệ,Vàng tiền tệ,Vàng tiền tệ,12.074,10.467,12074.0,10467.0
Vàng phí tiền tệ,Vàng phí tiền tệ,Vàng phí tiền tệ,-,16,,16.0
"Kim loại quý, đá quý khác","Kim loại quý, đá quý khác","Kim loại quý, đá quý khác",20.831,22.461,20831.0,22461.0
,,,8.282.726,7.028.347,8282726.0,7028347.0
