row_label_raw,row_label_full,Vốn góp liên doanh (Thuyết minh 13.1),Ngày 31 tháng 12năm 2019triệu đồng > 3.018.057,Ngày 31 tháng 12năm 2018triệu đồng > 2.906.452,numeric__Ngày 31 tháng 12năm 2019triệu đồng > 3.018.057,numeric__Ngày 31 tháng 12năm 2018triệu đồng > 2.906.452
Đầu tư dài hạn khác,Đầu tư dài hạn khác,Đầu tư dài hạn khác,264.652,412.645,264652.0,412645.0
Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,-,(1.692),,-1692.0
,,,3.282.709,3.317.405,3282709.0,3317405.0
