row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019triệu đồng,Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại),numeric__Ngày 31 tháng 12năm 2019triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại)
Bất động sản,Bất động sản,Bất động sản,1.280.623.861,1.081.899.099,1280623861.0,1081899099.0
Đông sản,Đông sản,Đông sản,66.317.982,75.665.024,66317982.0,75665024.0
"Tiền gửi, vàng, đá quý, kim loại quý, chứng từ có giả","Tiền gửi, vàng, đá quý, kim loại quý, chứng từ có giả","Tiền gửi, vàng, đá quý, kim loại quý, chứng từ có giả",143.377.428,129.677.028,143377428.0,129677028.0
Tài sản khác,Tài sản khác,Tài sản khác,496.795.576,489.774.872,496795576.0,489774872.0
,,,1.987.114.847,1.777.016.023,1987114847.0,1777016023.0
