row_label_raw,row_label_full,Bên liên quan > Ngân hàng Nhà nước Việt Nam,Quan hệ > Chủ sở hữu và Cơ quan quản lý trực tiếp,Các giao dịch > Tăng tiền gửi của Ngân hàng tại NHNN > Giảm tiền vay NHNN,2019 triệu đồng > 1.691.506 > (777.783),2018 triệu đồng > 2.425.677 > (712.764),numeric__Quan hệ > Chủ sở hữu và Cơ quan quản lý trực tiếp,numeric__Các giao dịch > Tăng tiền gửi của Ngân hàng tại NHNN > Giảm tiền vay NHNN,numeric__2019 triệu đồng > 1.691.506 > (777.783),numeric__2018 triệu đồng > 2.425.677 > (712.764)
Ngân hàng TNHH Indovina,Ngân hàng TNHH Indovina,Ngân hàng TNHH Indovina,Ngân hàng liên doanh,Tăng tiền gửi của Ngân hàng tại Indovina,4.013,4.010,,,4013.0,4010.0
Ngân hàng TNHH Indovina,Ngân hàng TNHH Indovina,Ngân hàng TNHH Indovina,Ngân hàng liên doanh,Tăng tiền gửi của Indovina tại Ngân hàng,4.277,29.015,,,4277.0,29015.0
