row_label_raw,row_label_full,col_0,Quá hạn,Quá hạn_1,Quá hạn_2,Quá hạn_3,Quá hạn_4,numeric__Quá hạn,numeric__Quá hạn_1,numeric__Quá hạn_2,numeric__Quá hạn_3,numeric__Quá hạn_4
,,,Dưới 90 ngày,91-180 ngày,181-360 ngày,Trên 360 ngày,Tổng cộng,,,,,
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,5.146.451,1.852.482,1.444.172,6.864.450,15.307.555,5146451.0,1852482.0,1444172.0,6864450.0,15307555.0
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,-,-,-,590.000,590.000,,,,590000.0,590000.0
,,,5.146.451,1.852.482,1.444.172,7.454.450,15.897.555,5146451.0,1852482.0,1444172.0,7454450.0,15897555.0
