row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019triệu đồng,Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại),numeric__Ngày 31 tháng 12năm 2019triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại)
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,526.118,3.058.616,526118.0,3058616.0
Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,190.185.460,167.327.100,190185460.0,167327100.0
- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,- Cam kết mua ngoại tệ,4.525.641,2.507.667,4525641.0,2507667.0
- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,- Cam kết bán ngoại tệ,4.741.892,2.724.166,4741892.0,2724166.0
- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,- Cam kết giao dịch hoán đổi,180.917.927,162.095.267,180917927.0,162095267.0
Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,34.487.895,52.935.903,34487895.0,52935903.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,51.550.780,57.429.323,51550780.0,57429323.0
Các cam kết khác,Các cam kết khác,Các cam kết khác,20.798.816,37.414.889,20798816.0,37414889.0
