row_label_raw,row_label_full,col_0,Ngày 31 tháng12 năm 2019triệu đồng,Ngày 31 tháng12 năm 2018triệu đồng(trình bày lại),numeric__Ngày 31 tháng12 năm 2019triệu đồng,numeric__Ngày 31 tháng12 năm 2018triệu đồng(trình bày lại)
Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,Các khoản phải thu nội bộ,285.104,445.907,285104.0,445907.0
Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,Các khoản phải thu bên ngoài,15.275.062,14.051.703,15275062.0,14051703.0
Trong đó: Thuế thu nhập doanh nghiệp phải thu,Trong đó: Thuế thu nhập doanh nghiệp phải thu,Trong đó: Thuế thu nhập doanh nghiệp phải thu,-,136.488,,136488.0
Chi phí xây dựng cơ bản đồ dang,Chi phí xây dựng cơ bản đồ dang,Chi phí xây dựng cơ bản đồ dang,5.730.014,5.865.048,5730014.0,5865048.0
- Các công trình khu vực miền Bắc,- Các công trình khu vực miền Bắc,- Các công trình khu vực miền Bắc,5.247.938,5.144.184,5247938.0,5144184.0
- Các công trình khu vực miền Trung,- Các công trình khu vực miền Trung,- Các công trình khu vực miền Trung,304.640,559.290,304640.0,559290.0
- Các công trình khu vực miền Nam,- Các công trình khu vực miền Nam,- Các công trình khu vực miền Nam,177.436,161.574,177436.0,161574.0
"Mua sắm, sửa chữa lớn TSCĐ","Mua sắm, sửa chữa lớn TSCĐ","Mua sắm, sửa chữa lớn TSCĐ",1.059.318,1.378.835,1059318.0,1378835.0
,,,22.349.498,21.741.493,22349498.0,21741493.0
