row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019triệu đồng,Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại),numeric__Ngày 31 tháng 12năm 2019triệu đồng,numeric__Ngày 31 tháng 12năm 2018triệu đồng(trình bày lại)
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,918.780.095,846.022.474,918780095.0,846022474.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,5.677.439,5.194.126,5677439.0,5194126.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,2.062.615,2.139.221,2062615.0,2139221.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,1.546.701,2.016.689,1546701.0,2016689.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,7.204.095,9.553.438,7204095.0,9553438.0
,,,935.270.945,864.925.948,935270945.0,864925948.0
