row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,,,,
Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Người mua trả tiền trước ngắn hạn > Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty thuộc sở hữu của Chủ tịch,Bán hàng hóa,22.267.659.259,278.163.648.717,,,22267659259.0,278163648717.0
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,
Công ty Cổ phần Hoa Sen Quy Nhơn,Vay ngắn hạn > Công ty Cổ phần Hoa Sen Quy Nhơn,Công ty Cổ phần Hoa Sen Quy Nhơn,Công ty liên kết,Vay,53.000.000.000,-,,,53000000000.0,
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,,,,
Công ty Cổ phần Hoa Sen Quy Nhơn,Phải trả ngắn hạn khác > Công ty Cổ phần Hoa Sen Quy Nhơn,Công ty Cổ phần Hoa Sen Quy Nhơn,Công ty liên kết,Chi phí lãi vay,1.256.027.397,-,,,1256027397.0,
DNTN Kinh doanh Bất động sản Hương Sen,Phải trả ngắn hạn khác > DNTN Kinh doanh Bất động sản Hương Sen,DNTN Kinh doanh Bất động sản Hương Sen,Bên liên quan,Trả lại tiền mua đất,1.000.000.000,1.000.000.000,,,1000000000.0,1000000000.0
Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Phải trả ngắn hạn khác > Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty TNHH Tập đoàn Đầu tư Hoa Sen,Công ty thuộc sở hữu của Chủ tịch,Đặt cọc,895.000.000,-,,,895000000.0,
,,,,,3.151.027.397,1.000.000.000,,,3151027397.0,1000000000.0
