row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,529.184.460.902,1.642.639.473.740,529184460902.0,1642639473740.0
Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,Thuế TNDN theo thuế suất áp dụng cho các công ty trong Tập đoàn,108.349.039.808,302.180.473.505,108349039808.0,302180473505.0
Các khoản điều chỉnh,Các khoản điều chỉnh,Các khoản điều chỉnh,,,,
Chi phí không được trừ,Các khoản điều chỉnh > Chi phí không được trừ,Chi phí không được trừ,29.357.952.102,33.645.046.649,29357952102.0,33645046649.0
Thuế TNDN hoãn lại chưa ghi nhận liên quan đến lỗ phát sinh trong năm của các công ty con,Các khoản điều chỉnh > Thuế TNDN hoãn lại chưa ghi nhận liên quan đến lỗ phát sinh trong năm của các công ty con,Thuế TNDN hoãn lại chưa ghi nhận liên quan đến lỗ phát sinh trong năm của các công ty con,24.058.953.971,5.348.761.607,24058953971.0,5348761607.0
Thuế TNDN hoãn lại chưa ghi nhận liên quan đến các khoản chênh lệch tạm thời,Các khoản điều chỉnh > Thuế TNDN hoãn lại chưa ghi nhận liên quan đến các khoản chênh lệch tạm thời,Thuế TNDN hoãn lại chưa ghi nhận liên quan đến các khoản chênh lệch tạm thời,1.364.869.902,-,1364869902.0,
Lỗ do thanh lý khoản đầu tư,Các khoản điều chỉnh > Lỗ do thanh lý khoản đầu tư,Lỗ do thanh lý khoản đầu tư,397.862.365,,397862365.0,
Điều chỉnh chi phí thuế TNDN trích thiếu năm trước,Các khoản điều chỉnh > Điều chỉnh chi phí thuế TNDN trích thiếu năm trước,Điều chỉnh chi phí thuế TNDN trích thiếu năm trước,109.412.987,363.780.853,109412987.0,363780853.0
Phản bổ lợi thế thương mại phát sinh từ hợp nhất kinh doanh,Các khoản điều chỉnh > Phản bổ lợi thế thương mại phát sinh từ hợp nhất kinh doanh,Phản bổ lợi thế thương mại phát sinh từ hợp nhất kinh doanh,-,1.136.749.614,,1136749614.0
"Thuế TNDN được miễn, giảm","Các khoản điều chỉnh > Thuế TNDN được miễn, giảm","Thuế TNDN được miễn, giảm",(44.967.511.780),(28.138.737.931),-44967511780.0,-28138737931.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,-,(2.066.677.799),,-2066677799.0
Khác,Các khoản điều chỉnh > Khác,Khác,1.348.180.608,(1.479.377.315),1348180608.0,-1479377315.0
Chi phí thuế TNDN,Các khoản điều chỉnh > Chi phí thuế TNDN,Chi phí thuế TNDN,120.018.759.963,310.990.019.183,120018759963.0,310990019183.0
