row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Dưới 1 năm,Dưới 1 năm,Dưới 1 năm,127.001.614.095,109.150.036.089,127001614095.0,109150036089.0
Từ 1 tới 5 năm,Từ 1 tới 5 năm,Từ 1 tới 5 năm,464.341.637.708,378.856.719.212,464341637708.0,378856719212.0
Trên 5 năm,Trên 5 năm,Trên 5 năm,690.309.362.270,466.809.457.041,690309362270.0,466809457041.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.281.652.614.073,954.816.212.343,1281652614073.0,954816212343.0
