row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,Lợi nhuận chưa thực hiện,16.452.678.151,30.855.331.987,(14.402.653.836),(2.161.800.346),16452678151.0,30855331987.0,-14402653836.0,-2161800346.0
Chi phí trích trước,Chi phí trích trước,Chi phí trích trước,13.990.694.550,17.194.324.156,(3.203.629.606),(28.655.167.115),13990694550.0,17194324156.0,-3203629606.0,-28655167115.0
Các khoản dự phòng,Các khoản dự phòng,Các khoản dự phòng,8.472.027.114,14.215.198.273,(5.743.171.159),(451.106.654),8472027114.0,14215198273.0,-5743171159.0,-451106654.0
Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,714.348.043,1.135.161.780,(420.813.737),1.067.043.023,714348043.0,1135161780.0,-420813737.0,1067043023.0
Khác,Khác,Khác,1.053.512.369,1.581.148.394,(527.636.025),377.879.043,1053512369.0,1581148394.0,-527636025.0,377879043.0
Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,Tài sản thuế TNDN hoãn lại,40.683.260.227,64.981.164.590,,,40683260227.0,64981164590.0,,
Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hoãn lại,,,(24.297.904.363),(29.823.152.049),,,-24297904363.0,-29823152049.0
