row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,10.799.699.101.991,12.916.349.825.588,,,10799699101991.0,12916349825588.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,492.079.830.667,292.371.319.351,,5.0,492079830667.0,292371319351.0
111,111,111,1. Tiền,,459.271.022.774,292.227.797.476,,,459271022774.0,292227797476.0
112,112,112,2. Các khoản tương đương tiền,,32.808.807.893,143.521.875,,,32808807893.0,143521875.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,270.387.032,-,,,270387032.0,
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,270.387.032,-,,,270387032.0,
130,130,130,III. Các khoản phải thu ngắn hạn,,2.118.733.369.445,1.980.480.016.047,,,2118733369445.0,1980480016047.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,1.650.639.947.525,1.147.610.010.841,,61.0,1650639947525.0,1147610010841.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6.2,296.532.254.907,501.517.128.689,,62.0,296532254907.0,501517128689.0
135,135,135,3. Phải thu về cho vay ngắn hạn,10,3.660.295.900,25.400.000.000,,10.0,3660295900.0,25400000000.0
136,136,136,4. Phải thu ngắn hạn khác,7,175.861.343.972,312.714.156.427,,7.0,175861343972.0,312714156427.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(7.960.472.859),(6.761.279.910),,,-7960472859.0,-6761279910.0
140,140,140,IV. Hàng tồn kho,8,6.606.994.466.635,8.871.078.567.586,,8.0,6606994466635.0,8871078567586.0
141,141,141,1. Hàng tồn kho,,6.647.686.173.500,8.898.028.802.451,,,6647686173500.0,8898028802451.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(40.691.706.865),(26.950.234.865),,,-40691706865.0,-26950234865.0
150,150,150,V. Tài sản ngắn hạn khác,,1.581.621.048.212,1.772.419.922.604,,,1581621048212.0,1772419922604.0
151,151,151,1. Chi phí trả trước ngắn hạn,9,97.836.059.166,109.041.648.878,,9.0,97836059166.0,109041648878.0
152,152,152,2. Thuế GTGT được khấu trừ,19,1.453.616.036.730,1.663.363.850.523,,19.0,1453616036730.0,1663363850523.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,19,30.168.952.316,14.423.203,,19.0,30168952316.0,14423203.0
