row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,24.1,34.570.344.557.164,26.336.984.183.123,,241.0,34570344557164.0,26336984183123.0
02,02,02,2. Các khoản giảm trừ doanh thu,24.1,(128.915.208.903),(187.939.347.844),,241.0,-128915208903.0,-187939347844.0
10,10,10,3. Doanh thu thuần từ bán hàng và cung cấp dịch vụ,24.1,34.441.429.348.261,26.149.044.835.279,,241.0,34441429348261.0,26149044835279.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,25,(30.464.290.088.385),(21.730.791.206.018),,25.0,-30464290088385.0,-21730791206018.0
20,20,20,5. Lợi nhuận gộp từ bán hàng và cung cấp dịch vụ,,3.977.139.259.876,4.418.253.629.261,,,3977139259876.0,4418253629261.0
21,21,21,6. Doanh thu hoạt động tài chính,24.2,179.498.893.481,53.912.840.001,,242.0,179498893481.0,53912840001.0
22,22,22,7. Chi phí tài chính,26,(970.732.705.902),(589.176.690.666),,26.0,-970732705902.0,-589176690666.0
23,23,23,Trong đó: Chi phí lãi vay,,(811.669.226.449),(482.275.637.847),,,-811669226449.0,-482275637847.0
24,24,24,8. Phần lãi trong công ty liên kết,,514.000.092,-,,,514000092.0,
25,25,25,9. Chi phí bán hàng,27,(1.816.042.397.184),(1.512.517.323.076),,27.0,-1816042397184.0,-1512517323076.0
26,26,26,10. Chi phí quản lý doanh nghiệp,27,(895.579.880.506),(801.479.758.048),,27.0,-895579880506.0,-801479758048.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,474.797.169.857,1.568.992.697.472,,,474797169857.0,1568992697472.0
31,31,31,12. Thu nhập khác,28,56.900.222.229,78.166.099.473,,28.0,56900222229.0,78166099473.0
32,32,32,13. Chi phí khác,,(2.512.931.184),(4.519.323.205),,,-2512931184.0,-4519323205.0
40,40,40,14. Lợi nhuận khác,,54.387.291.045,73.646.776.268,,,54387291045.0,73646776268.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,529.184.460.902,1.642.639.473.740,,,529184460902.0,1642639473740.0
51,51,51,16. Chi phí thuế TNDN hiện hành,30.1,(95.720.855.600),(281.166.867.134),,301.0,-95720855600.0,-281166867134.0
52,52,52,17. Chi phí thuế TNDN hoãn lại,30.3,(24.297.904.363),(29.823.152.049),,303.0,-24297904363.0,-29823152049.0
60,60,60,18. Lợi nhuận sau thuế TNDN,,409.165.700.939,1.331.649.454.557,,,409165700939.0,1331649454557.0
61,61,61,19. Lợi nhuận sau thuế của công ty mẹ,,409.234.037.922,1.331.663.912.171,,,409234037922.0,1331663912171.0
62,62,62,20. Lỗ sau thuế của cổ đông không kiểm soát,,(68.336.983),(14.457.614),,,-68336983.0,-14457614.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,23.5,1.090,3.561,,235.0,1090.0,3561.0
71,71,71,22. Lãi suy giảm trên cổ phiếu,23.5,1.090,3.561,,235.0,1090.0,3561.0
