row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu, đồ dùng văn phòng","Chi phí nguyên liệu, vật liệu, đồ dùng văn phòng","Chi phí nguyên liệu, vật liệu, đồ dùng văn phòng",4.722.994.823,8.179.574.428,4722994823.0,8179574428.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,50.277.580.478,52.851.910.973,50277580478.0,52851910973.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,15.841.566.416,27.293.962.521,15841566416.0,27293962521.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,11.186.986.406,807.638.516,11186986406.0,807638516.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",2.921.836.562,180.575.019,2921836562.0,180575019.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,27.503.646.149,33.154.531.829,27503646149.0,33154531829.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,20.983.421.063,15.686.654.743,20983421063.0,15686654743.0
,,,133.438.031.897,138.154.848.029,133438031897.0,138154848029.0
Trong đó: Chi phí mua của các bên liên quan,Trong đó: Chi phí mua của các bên liên quan,Trong đó: Chi phí mua của các bên liên quan,10.242.707.940,6.143.558.288,10242707940.0,6143558288.0
