row_label_raw,row_label_full,col_0,31/12/2024 > Giá trịVND,31/12/2024 > Dự phòngVND,01/01/2024 > Giá trịVND,01/01/2024 > Dự phòngVND,numeric__31/12/2024 > Giá trịVND,numeric__31/12/2024 > Dự phòngVND,numeric__01/01/2024 > Giá trịVND,numeric__01/01/2024 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,a.1) Chi tiết theo nội dung,,,,
"- Phải thu về lãi tiền gửi, tiền cho vay","a.1) Chi tiết theo nội dung > - Phải thu về lãi tiền gửi, tiền cho vay","- Phải thu về lãi tiền gửi, tiền cho vay",18.748.906.524,-,34.219.147.574,-,18748906524.0,,34219147574.0,
- Phải thu người lao động,a.1) Chi tiết theo nội dung > - Phải thu người lao động,- Phải thu người lao động,106.109.098,-,932.967.468,-,106109098.0,,932967468.0,
- Phải thu về bảo hiểm xã hội,a.1) Chi tiết theo nội dung > - Phải thu về bảo hiểm xã hội,- Phải thu về bảo hiểm xã hội,261.442.219,-,103.948.256,-,261442219.0,,103948256.0,
- Tạm ứng,a.1) Chi tiết theo nội dung > - Tạm ứng,- Tạm ứng,118.428.677.748,-,68.649.351.657,-,118428677748.0,,68649351657.0,
"- Ký cược, ký quỹ","a.1) Chi tiết theo nội dung > - Ký cược, ký quỹ","- Ký cược, ký quỹ",827.726.067.578,(48.501.165.300),498.536.502.907,(48.501.165.300),827726067578.0,-48501165300.0,498536502907.0,-48501165300.0
- Phải thu trả lại hàng,a.1) Chi tiết theo nội dung > - Phải thu trả lại hàng,- Phải thu trả lại hàng,-,-,168.486.489.023,-,,,168486489023.0,
- Các khoản chi/bù trừ công nợ hộ (7)&(8),a.1) Chi tiết theo nội dung > - Các khoản chi/bù trừ công nợ hộ (7)&(8),- Các khoản chi/bù trừ công nợ hộ (7)&(8),127.800.526.395,-,237.881.869.735,-,127800526395.0,,237881869735.0,
- Phải thu về Hợp tác kinh doanh (5)&(6),a.1) Chi tiết theo nội dung > - Phải thu về Hợp tác kinh doanh (5)&(6),- Phải thu về Hợp tác kinh doanh (5)&(6),1.945.287.483.226,-,1.997.921.100.451,-,1945287483226.0,,1997921100451.0,
- Phải thu khác,a.1) Chi tiết theo nội dung > - Phải thu khác,- Phải thu khác,31.385.551.838,(5.775.300.324),6.680.902.600,(5.775.300.324),31385551838.0,-5775300324.0,6680902600.0,-5775300324.0
,,,3.069.744.764.626,(54.276.465.624),3.013.412.279.671,(54.276.465.624),3069744764626.0,-54276465624.0,3013412279671.0,-54276465624.0
a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,a.2) Chi tiết theo đối tượng,,,,
"- Phải thu lãi tiền gửi, cho vay","a.2) Chi tiết theo đối tượng > - Phải thu lãi tiền gửi, cho vay","- Phải thu lãi tiền gửi, cho vay",18.748.906.524,-,34.219.147.574,-,18748906524.0,,34219147574.0,
+ Công ty Cổ phần Dịch vụ và Đầu tư Trustlink,a.2) Chi tiết theo đối tượng > + Công ty Cổ phần Dịch vụ và Đầu tư Trustlink,+ Công ty Cổ phần Dịch vụ và Đầu tư Trustlink,-,-,954.585.123,-,,,954585123.0,
+ Các đối tượng khác,a.2) Chi tiết theo đối tượng > + Các đối tượng khác,+ Các đối tượng khác,18.748.906.524,-,33.264.562.451,-,18748906524.0,,33264562451.0,
"- Ký quỹ, ký cược","a.2) Chi tiết theo đối tượng > - Ký quỹ, ký cược","- Ký quỹ, ký cược",827.726.067.578,(48.501.165.300),498.536.502.907,(48.501.165.300),827726067578.0,-48501165300.0,498536502907.0,-48501165300.0
+ Công ty Cổ phần Hồng Lam Xuân Thành (1),a.2) Chi tiết theo đối tượng > + Công ty Cổ phần Hồng Lam Xuân Thành (1),+ Công ty Cổ phần Hồng Lam Xuân Thành (1),422.755.178.176,-,254.268.689.153,-,422755178176.0,,254268689153.0,
+ Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Sơn (2),a.2) Chi tiết theo đối tượng > + Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Sơn (2),+ Công ty Cổ phần Tư vấn Thiết kế và Đầu tư Xây dựng Đại Nam Sơn (2),38.650.639.863,-,52.650.639.863,-,38650639863.0,,52650639863.0,
+ Công ty Cổ phần Paradise Đại Lãi (3),a.2) Chi tiết theo đối tượng > + Công ty Cổ phần Paradise Đại Lãi (3),+ Công ty Cổ phần Paradise Đại Lãi (3),55.000.000.000,-,55.000.000.000,-,55000000000.0,,55000000000.0,
