row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,31/12/2025_2,1/1/2025,1/1/2025_1,1/1/2025_2,numeric__31/12/2025,numeric__31/12/2025_1,numeric__31/12/2025_2,numeric__1/1/2025,numeric__1/1/2025_1,numeric__1/1/2025_2
,,,Tổng khoản thanh toán tiền thuê tài chính VND,Tiền lãi thuê VND,Nợ gốc VND,Tổng khoản thanh toán tiền thuê tài chính VND,Tiền lãi thuê VND,Nợ gốc VND,,,,,,
Trong vòng một năm,Trong vòng một năm,Trong vòng một năm,16.101.530.821,14.592.988.532,1.508.542.289,16.101.530.819,14.717.547.070,1.383.983.749,16101530821.0,14592988532.0,1508542289.0,16101530819.0,14717547070.0,1383983749.0
Trong vòng hai đến năm năm,Trong vòng hai đến năm năm,Trong vòng hai đến năm năm,64.406.123.280,56.936.920.621,7.469.202.659,64.406.123.280,57.553.643.777,6.852.479.503,64406123280.0,56936920621.0,7469202659.0,64406123280.0,57553643777.0,6852479503.0
Sau uăm năm,Sau uăm năm,Sau uăm năm,370.335.208.860,209.868.523.402,160.466.685.458,386.436.739.680,223.844.788.777,162.591.950.903,370335208860.0,209868523402.0,160466685458.0,386436739680.0,223844788777.0,162591950903.0
,,,450.842.862.961,281.398.432.555,169.444.430.406,466.944.393.779,296.115.979.624,170.828.414.155,450842862961.0,281398432555.0,169444430406.0,466944393779.0,296115979624.0,170828414155.0
