row_label_raw,row_label_full,Tiền thuê đất phải trả cho Nhà nước (Thuyết minh 13(b)),31/12/2025VND > 51.602.316.000,1/1/2025VND > 51.602.316.000,numeric__31/12/2025VND > 51.602.316.000,numeric__1/1/2025VND > 51.602.316.000
Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,Nhận ký quỹ dài hạn,25.559.142.669,5.511.044.289,25559142669.0,5511044289.0
,,,77.161.458.669,57.113.360.289,77161458669.0,57113360289.0
