row_label_raw,row_label_full,col_0,1/1/2025VND,Tăng từ hợp nhất kinh doanh VND,Phát sinh VND,Nộp VND,Cán trừ VND,Phân loại lại sang/(từ) thuế phải thu VND,31/12/2025VND,numeric__1/1/2025VND,numeric__Tăng từ hợp nhất kinh doanh VND,numeric__Phát sinh VND,numeric__Nộp VND,numeric__Cán trừ VND,numeric__Phân loại lại sang/(từ) thuế phải thu VND,numeric__31/12/2025VND
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,829.412.856.020,263.473.125.082,11.325.712.168.322,(11.325.613.625.714),-,-,1.092.984.523.710,829412856020.0,263473125082.0,11325712168322.0,-11325613625714.0,,,1092984523710.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,133.304.292.734,22.368.658.891,14.815.563.841.216,(2.117.929.664.752),(12.671.872.308.824),(146.392.491),181.288.426.774,133304292734.0,22368658891.0,14815563841216.0,-2117929664752.0,-12671872308824.0,-146392491.0,181288426774.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,338.153.608.229,1.910.160.651,1.057.138.336.597,(1.068.123.691.603),(1.075.108.925),3.335.570.618,331.338.875.567,338153608229.0,1910160651.0,1057138336597.0,-1068123691603.0,-1075108925.0,3335570618.0,331338875567.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,9.689.654.892,913.619.541,119.043.281.159,(119.805.962.881),(1.136.340.874),38.184.850,8.742.436.687,9689654892.0,913619541.0,119043281159.0,-119805962881.0,-1136340874.0,38184850.0,8742436687.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,-,1.084.186.265,(1.084.186.265),-,-,-,,,1084186265.0,-1084186265.0,,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,10.301.074.111,112.878.965.478,173.008.786.604,(284.134.539.704),(1.793.531.990),1.370.922.407,11.631.676.906,10301074111.0,112878965478.0,173008786604.0,-284134539704.0,-1793531990.0,1370922407.0,11631676906.0
,,,1.320.861.485.986,401.544.529.643,27.491.550.600.163,(14.916.691.670.919),(12.675.877.290.613),4.598.285.384,1.625.985.939.644,1320861485986.0,401544529643.0,27491550600163.0,-14916691670919.0,-12675877290613.0,4598285384.0,1625985939644.0
