row_label_raw,row_label_full,col_0,31/12/2025VND,1/1/2025VND,numeric__31/12/2025VND,numeric__1/1/2025VND
Các công ty mẹ cấp trung gian,Các công ty mẹ cấp trung gian,Các công ty mẹ cấp trung gian,Các công ty mẹ cấp trung gian,Các công ty mẹ cấp trung gian,,
Thai Beverage Public Company Limited,Các công ty mẹ cấp trung gian > Thai Beverage Public Company Limited,Thai Beverage Public Company Limited,640.794.398,1.038.781.316,640794398.0,1038781316.0
BeerCo Limited,Các công ty mẹ cấp trung gian > BeerCo Limited,BeerCo Limited,7.774.489.718,9.030.113.282,7774489718.0,9030113282.0
Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,Công ty mẹ,,
Công ty TNHH Vietnam Beverage,Công ty mẹ > Công ty TNHH Vietnam Beverage,Công ty TNHH Vietnam Beverage,1.374.570.348.000,1.374.570.348.000,1374570348000.0,1374570348000.0
Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,Các công ty liên kết và cơ sở kinh doanh đồng kiểm soát,,
Công ty Cổ phần Tư vấn Đầu tư - Thiết kế và,Công ty Cổ phần Tư vấn Đầu tư - Thiết kế và,Công ty Cổ phần Tư vấn Đầu tư - Thiết kế và,Công ty Cổ phần Tư vấn Đầu tư - Thiết kế và,Công ty Cổ phần Tư vấn Đầu tư - Thiết kế và,,
Chuyển giao Công nghệ Thành Nam,Công ty Cổ phần Tư vấn Đầu tư - Thiết kế và > Chuyển giao Công nghệ Thành Nam,Chuyển giao Công nghệ Thành Nam,340.000.000,340.000.000,340000000.0,340000000.0
Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty Cổ phần Tư vấn Đầu tư - Thiết kế và > Công ty Cổ phần Bia Sài Gòn - Miền Trung,Công ty Cổ phần Bia Sài Gòn - Miền Trung,287.052.879,-,287052879.0,
Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Tư vấn Đầu tư - Thiết kế và > Công ty Cổ phần Bia Sài Gòn - Kiên Giang,Công ty Cổ phần Bia Sài Gòn - Kiên Giang,6.284.198,6.284.198,6284198.0,6284198.0
Công ty TNHH Trung tâm Mê Linh,Công ty Cổ phần Tư vấn Đầu tư - Thiết kế và > Công ty TNHH Trung tâm Mê Linh,Công ty TNHH Trung tâm Mê Linh,40.000,40.000,40000.0,40000.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
"Chang International Co., Ltd","Các bên liên quan khác > Chang International Co., Ltd","Chang International Co., Ltd",1.683.187.327,1.583.961.112,1683187327.0,1583961112.0
"Thipchalothorn Co., Ltd","Các bên liên quan khác > Thipchalothorn Co., Ltd","Thipchalothorn Co., Ltd",-,34.186.050,,34186050.0
Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam,Các bên liên quan khác > Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam,Công ty TNHH Lon Nước Giải Khát TBC-Ball Việt Nam,-,31.669.044,,31669044.0
