row_label_raw,row_label_full,col_0,Giá gốc/Số có khả năng trả nợ,Giá gốc/Số có khả năng trả nợ_1,numeric__Giá gốc/Số có khả năng trả nợ,numeric__Giá gốc/Số có khả năng trả nợ_1
,,,31/12/2025 VND,1/1/2025 VND,,
Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,Công ty Liên doanh TNHH Crown Sài Gòn,404.695.685.526,446.313.320.167,404695685526.0,446313320167.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,1.998.922.164.535,2.195.934.796.993,1998922164535.0,2195934796993.0
,,,2.403.617.850.061,2.642.248.117.160,2403617850061.0,2642248117160.0
