row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2025 VND,2024 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2025 VND,numeric__2024 VND
LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ,,,,
Tiền chi mua sắm tài sản cố định và tài sản dài hạn khác,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi mua sắm tài sản cố định và tài sản dài hạn khác,Tiền chi mua sắm tài sản cố định và tài sản dài hạn khác,21,,(241.543.771.108),(296.018.278.038),21.0,,-241543771108.0,-296018278038.0
Tiền thu từ thanh lý tài sản cố định,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,,1.300.196.730,3.524.838.452,22.0,,1300196730.0,3524838452.0
Tiền chi tiền gửi ngân hàng có kỳ hạn,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi tiền gửi ngân hàng có kỳ hạn,Tiền chi tiền gửi ngân hàng có kỳ hạn,23,,(16.845.775.360.290),(20.386.135.177.101),23.0,,-16845775360290.0,-20386135177101.0
Tiền thu tiền gửi ngân hàng có kỳ hạn,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu tiền gửi ngân hàng có kỳ hạn,Tiền thu tiền gửi ngân hàng có kỳ hạn,24,,17.920.925.939.320,20.264.668.417.665,24.0,,17920925939320.0,20264668417665.0
Tiền chi đầu tư vào đơn vị khác,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi đầu tư vào đơn vị khác,Tiền chi đầu tư vào đơn vị khác,25,,-,(836.953.680.351),25.0,,,-836953680351.0
Tiền chi mua lại lợi ích cổ đông không kiểm soát trong công ty con,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền chi mua lại lợi ích cổ đông không kiểm soát trong công ty con,Tiền chi mua lại lợi ích cổ đông không kiểm soát trong công ty con,25,,(15.691.824.020),(117.325.418.355),25.0,,-15691824020.0,-117325418355.0
"Mua lại công ty con, tiền thuần thu được","LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Mua lại công ty con, tiền thuần thu được","Mua lại công ty con, tiền thuần thu được",25,,146.777.742.691,-,25.0,,146777742691.0,
"Tiền thu lãi tiền gửi, cổ tức và phân phối lợi nhuận","LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Tiền thu lãi tiền gửi, cổ tức và phân phối lợi nhuận","Tiền thu lãi tiền gửi, cổ tức và phân phối lợi nhuận",27,,1.462.273.968.328,1.387.123.683.050,27.0,,1462273968328.0,1387123683050.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LUÙ CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TỪ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,,2.428.266.891.651,18.884.385.322,30.0,,2428266891651.0,18884385322.0
